CG098.txt	B	今	イマ	イマ	今	名詞-普通名詞-副詞可能			イマ	和
CG098.txt	I	まで	マデ	マデ	まで	助詞-副助詞			マデ	和
CG098.txt	I	英語	エーゴ	エイゴ	英語	名詞-普通名詞-一般			エイゴ	漢
CG098.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG098.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢
CG098.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG098.txt	I	続け	ツズケ	ツヅケル	続ける	動詞-非自立可能	下一段-カ行	連用形-一般	ツヅケル	和
CG098.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG098.txt	I	き	キ	クル	来る	動詞-非自立可能	カ行変格	連用形-一般	クル	和
CG098.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	その	ソノ	ソノ	其の	連体詞			ソノ	和
CG098.txt	I	ほか	ホカ	ホカ	他	名詞-普通名詞-副詞可能			ホカ	和
CG098.txt	I	大学	ダイガク	ダイガク	大学	名詞-普通名詞-一般			ダイガク	漢
CG098.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
CG098.txt	I	もう	モー	モウ	もう	副詞			モウ	和
CG098.txt	I	一	ヒト	ヒト	一	名詞-数詞			ヒト	和
CG098.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和
CG098.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG098.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
CG098.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG098.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG098.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢
CG098.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
CG098.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG098.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG098.txt	I	なっ	ナッ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連用形-促音便	ナル	和
CG098.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	しかし	シカシ	シカシ	然し	接続詞			シカシ	和
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	自分	ジブン	ジブン	自分	名詞-普通名詞-一般			ジブン	漢
CG098.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG098.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
CG098.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG098.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG098.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和
CG098.txt	I	なっ	ナッ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連用形-促音便	ナル	和
CG098.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG098.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
CG098.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG098.txt	I	言える	イエル	イウ	言う	動詞-一般	下一段-ア行	連体形-一般	イエル	和
CG098.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
CG098.txt	I	か	カ	カ	か	助詞-終助詞			カ	和
CG098.txt	I	？			？	補助記号-句点				記号
CG098.txt	I	読む	ヨム	ヨム	読む	動詞-一般	五段-マ行	連体形-一般	ヨム	和
CG098.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG098.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG098.txt	I	大抵	タイテー	タイテイ	大抵	副詞			タイテイ	漢
CG098.txt	I	大丈夫	ダイジョブ	ダイジョウブ	大丈夫	名詞-普通名詞-形状詞可能			ダイジョブ	漢	問題ない	S
CG098.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和	×	S
CG098.txt	I	けど	ケド	ケレド	けれど	助詞-接続助詞			ケド	和	が	G
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	話す	ハナス	ハナス	話す	動詞-一般	五段-サ行	連体形-一般	ハナス	和
CG098.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG098.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG098.txt	I	一番	イチバン	イチバン	一番	副詞			イチバン	漢
CG098.txt	I	難しい	ムズカシー	ムズカシイ	難しい	形容詞-一般	形容詞	終止形-一般	ムズカシイ	和
CG098.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG098.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
CG098.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG098.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG098.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和
CG098.txt	I	なり	ナリ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連用形-一般	ナル	和
CG098.txt	I	たい	タイ	タイ	たい	助動詞	助動詞-タイ	終止形-一般	タイ	和
CG098.txt	I	なら	ナラ	ダ	だ	助動詞	助動詞-ダ	仮定形-一般	ダ	和
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	話す	ハナス	ハナス	話す	動詞-一般	五段-サ行	連体形-一般	ハナス	和
CG098.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG098.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG098.txt	I	一番	イチバン	イチバン	一番	副詞			イチバン	漢
CG098.txt	I	重要	ジューヨー	ジュウヨウ	重要	名詞-普通名詞-形状詞可能			ジュウヨウ	漢
CG098.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	文章	ブンショー	ブンショウ	文章	名詞-普通名詞-一般			ブンショウ	漢
CG098.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG098.txt	I	読める	ヨメル	ヨム	読む	動詞-一般	下一段-マ行	連体形-一般	ヨメル	和
CG098.txt	I	くらい	クライ	クライ	くらい	助詞-副助詞			クライ	和
CG098.txt	I	身	ミ	ミ	身	名詞-普通名詞-一般			ミ	和	日本語が身	G
CG098.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG098.txt	I	つけ	ツケ	ツケル	付ける	動詞-非自立可能	下一段-カ行	連用形-一般	ツケル	和	つい	G
CG098.txt	I	たら	タラ	タ	た	助動詞	助動詞-タ	仮定形-一般	タ	和
CG098.txt	I	けっこう	ケッコー	ケッコウ	結構	副詞			ケッコウ	漢	十分だ	G
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	そんな	ソンナ	ソンナ	そんな	連体詞			ソンナ	和
CG098.txt	I	枠	ワク	ワク	枠	名詞-普通名詞-一般			ワク	和	考え	G
CG098.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG098.txt	I	陥れ	オトシイレ	オトシイレル	陥れる	動詞-一般	下一段-ラ行-一般	連用形-一般	オトシイレル	和	陥る	G
CG098.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和	×	G
CG098.txt	I	ちる	チル	チル	散る	動詞-一般	五段-ラ行-一般	連体形-一般	チル	和	×	G
CG098.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
CG098.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG098.txt	I	多い	オーイ	オオイ	多い	形容詞-一般	形容詞	終止形-一般	オオイ	和
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	彼	カレ	カレ	彼	代名詞			カレ	和
CG098.txt	I	ら	ラ	ラ	等	接尾辞-名詞的-一般			ラ	和
CG098.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG098.txt	I	大事	ダイジ	ダイジ	大事	形状詞-一般			ダイジ	漢
CG098.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和
CG098.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG098.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG098.txt	I	忘れ	ワスレ	ワスレル	忘れる	動詞-非自立可能	下一段-ラ行-一般	連用形-一般	ワスレル	和
CG098.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG098.txt	I	い	イ	イル	居る	動詞-非自立可能	上一段-ア行	連用形-一般	イル	和
CG098.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和	る	G
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	つまり	ツマリ	ツマリ	詰まり	副詞			ツマリ	和
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
CG098.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG098.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG098.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢
CG098.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
CG098.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG098.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG098.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
CG098.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG098.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG098.txt	I	交流	コーリュー	コウリュウ	交流	名詞-普通名詞-サ変可能			コウリュウ	漢
CG098.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG098.txt	I	ため	タメ	タメ	為	名詞-普通名詞-副詞可能			タメ	和
CG098.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG098.txt	I	あっ	アッ	アル	有る	動詞-非自立可能	五段-ラ行-一般	連用形-促音便	アル	和	ある	G
CG098.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和	という	G
CG098.txt	I	もの	モノ	モノ	物	名詞-普通名詞-サ変可能			モノ	和	こと	G
CG098.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	まず	マズ	マズ	先ず	副詞			マズ	和
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	なん	ナン	ナニ	何	代名詞			ナン	和	何	G
CG098.txt	I	と	ト	ト	と	助詞-格助詞			ト	和	で	G
CG098.txt	I	いっ	イッ	イウ	言う	動詞-一般	五段-ワア行-イウ	連用形-促音便	イウ	和	も	G
CG098.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和	いい	G
CG098.txt	I	も	モ	モ	も	助詞-係助詞			モ	和	から	G
CG098.txt	I	、			、	補助記号-読点				記号	×	G
CG098.txt	I	話し	ハナシ	ハナス	話す	動詞-一般	五段-サ行	連用形-一般	ハナス	和
CG098.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG098.txt	I	ください	クダサイ	クダサル	下さる	動詞-非自立可能	五段-ラ行-アル	命令形	クダサル	和
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	何	ナン	ナニ	何	代名詞			ナン	和
CG098.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
CG098.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
CG098.txt	I	いい	イー	ヨイ	良い	形容詞-非自立可能	形容詞	終止形-一般	イイ	和
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	たぶん	タブン	タブン	多分	副詞			タブン	漢
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	始めて	ハジメテ	ハジメテ	初めて	副詞			ハジメテ	和	初めに	G
CG098.txt	I	どう	ドー	ドウ	どう	副詞			ドウ	和
CG098.txt	I	表現	ヒョーゲン	ヒョウゲン	表現	名詞-普通名詞-サ変可能			ヒョウゲン	漢
CG098.txt	I	すれ	スレ	スル	為る	動詞-非自立可能	サ行変格	仮定形-一般	スル	和
CG098.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和
CG098.txt	I	いい	イー	ヨイ	良い	形容詞-非自立可能	形容詞	連体形-一般	イイ	和
CG098.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
CG098.txt	I	か	カ	カ	か	助詞-副助詞			カ	和
CG098.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG098.txt	I	分から	ワカラ	ワカル	分かる	動詞-一般	五段-ラ行-一般	未然形-一般	ワカル	和
CG098.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和
CG098.txt	I	けど	ケド	ケレド	けれど	助詞-接続助詞			ケド	和
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	とりあえず	トリアエズ	トリアエズ	取り敢えず	副詞			トリアエズ	和
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	話す	ハナス	ハナス	話す	動詞-一般	五段-サ行	終止形-一般	ハナス	和
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	時間	ジカン	ジカン	時間	名詞-普通名詞-副詞可能			ジカン	漢
CG098.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG098.txt	I	重ねる	カサネル	カサネル	重ねる	動詞-一般	下一段-ナ行	連体形-一般	カサネル	和
CG098.txt	I	うち	ウチ	ウチ	内	名詞-普通名詞-副詞可能			ウチ	和
CG098.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	言葉	コトバ	コトバ	言葉	名詞-普通名詞-一般			コトバ	和
CG098.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG098.txt	I	表現	ヒョーゲン	ヒョウゲン	表現	名詞-普通名詞-サ変可能			ヒョウゲン	漢
CG098.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
CG098.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和
CG098.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連体形-一般	ナル	和
CG098.txt	I	はず	ハズ	ハズ	筈	名詞-普通名詞-一般			ハズ	和
CG098.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	次	ツギ	ツギ	次	名詞-普通名詞-一般			ツギ	和
CG098.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	もっと	モット	モット	もっと	副詞			モット	和
CG098.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
CG098.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
CG098.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG098.txt	I	交流	コーリュー	コウリュウ	交流	名詞-普通名詞-サ変可能			コウリュウ	漢
CG098.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
CG098.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG098.txt	I	ください	クダサイ	クダサル	下さる	動詞-非自立可能	五段-ラ行-アル	命令形	クダサル	和
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	多く	オーク	オオク	多く	名詞-普通名詞-副詞可能			オオク	和
CG098.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	の	G
CG098.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
CG098.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG098.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
CG098.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
CG098.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG098.txt	I	話す	ハナス	ハナス	話す	動詞-一般	五段-サ行	連体形-一般	ハナス	和
CG098.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG098.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和	が	G
CG098.txt	I	はずかしい	ハズカシー	ハズカシイ	恥ずかしい	形容詞-一般	形容詞	終止形-一般	ハズカシイ	和
CG098.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG098.txt	I	思っ	オモッ	オモウ	思う	動詞-一般	五段-ワア行-一般	連用形-促音便	オモウ	和
CG098.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG098.txt	I	い	イ	イル	居る	動詞-非自立可能	上一段-ア行	連用形-一般	イル	和
CG098.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG098.txt	I	話し	ハナシ	ハナス	話す	動詞-一般	五段-サ行	連用形-一般	ハナス	和
CG098.txt	I	たく	タク	タイ	たい	助動詞	助動詞-タイ	連用形-一般	タイ	和	たがら	G
CG098.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	終止形-一般	ナイ	和	ない	G
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	そんな	ソンナ	ソンナ	そんな	連体詞			ソンナ	和	しかし、そんな	G
CG098.txt	I	考え	カンガエ	カンガエル	考える	動詞-一般	下一段-ア行	連用形-一般	カンガエル	不明
CG098.txt	I	方	カタ	カタ	方	接尾辞-名詞的-一般			カタ	和
CG098.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG098.txt	I	間違っ	マチガッ	マチガウ	間違う	動詞-非自立可能	五段-ワア行-一般	連用形-促音便	マチガウ	和
CG098.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG098.txt	I	い	イ	イル	居る	動詞-非自立可能	上一段-ア行	連用形-一般	イル	和
CG098.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和	る	G
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG098.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG098.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG098.txt	I	学ん	マナン	マナブ	学ぶ	動詞-一般	五段-バ行	連用形-撥音便	マナブ	和
CG098.txt	I	で	デ	テ	て	助詞-接続助詞			デ	和
CG098.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
CG098.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
CG098.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG098.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG098.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
CG098.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG098.txt	I	交流	コーリュー	コウリュウ	交流	名詞-普通名詞-サ変可能			コウリュウ	漢
CG098.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
CG098.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	彼	カレ	カレ	彼	代名詞			カレ	和
CG098.txt	I	ら	ラ	ラ	等	接尾辞-名詞的-一般			ラ	和
CG098.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和	が	G
CG098.txt	I	助詞	ジョシ	ジョシ	助詞	名詞-普通名詞-一般			ジョシ	漢
CG098.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG098.txt	I	か	カ	カ	か	助詞-副助詞			カ	和
CG098.txt	I	接続詞	セツゾクシ	セツゾクシ	接続詞	名詞-普通名詞-サ変可能			セツゾクシ	漢
CG098.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG098.txt	I	か	カ	カ	か	助詞-副助詞			カ	和
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	細かい	コマカイ	コマカイ	細かい	形容詞-一般	形容詞	連体形-一般	コマカイ	和
CG098.txt	I	部分	ブブン	ブブン	部分	名詞-普通名詞-一般			ブブン	漢
CG098.txt	I	どう	ドー	ドウ	どう	副詞			ドウ	和	をどう	G
CG098.txt	I	表現	ヒョーゲン	ヒョウゲン	表現	名詞-普通名詞-サ変可能			ヒョウゲン	漢
CG098.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
CG098.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
CG098.txt	I	か	カ	カ	か	助詞-副助詞			カ	和
CG098.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG098.txt	I	聞い	キー	キク	聞く	動詞-一般	五段-カ行-一般	連用形-イ音便	キク	和
CG098.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG098.txt	I	自分	ジブン	ジブン	自分	名詞-普通名詞-一般			ジブン	漢
CG098.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG098.txt	I	言葉	コトバ	コトバ	言葉	名詞-普通名詞-一般			コトバ	和
CG098.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG098.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	ナル	和	する	G
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	そう	ソー	ソウ	そう	副詞			ソウ	和
CG098.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
CG098.txt	I	たら	タラ	タ	た	助動詞	助動詞-タ	仮定形-一般	タ	和
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	もっと	モット	モット	もっと	副詞			モット	和
CG098.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG098.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
CG098.txt	I	らしく	ラシク	ラシイ	らしい	助動詞	助動詞-ラシイ	連用形-一般	ラシイ	和
CG098.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG098.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG098.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG098.txt	I	話せる	ハナセル	ハナス	話す	動詞-一般	下一段-サ行	連体形-一般	ハナセル	和
CG098.txt	I	だろう	ダロー	ダ	だ	助動詞	助動詞-ダ	意志推量形	ダ	和	ようになるだろう	G
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	そして	ソシテ	ソシテ	そして	接続詞			ソシテ	和
CG098.txt	I	、			、	補助記号-読点				記号
CG098.txt	I	さっき	サッキ	サキ	先	名詞-普通名詞-副詞可能			サッキ	和	上	S
CG098.txt	I	も	モ	モ	も	助詞-係助詞			モ	和	でも	S
CG098.txt	I	言っ	イッ	イウ	言う	動詞-一般	五段-ワア行-イウ	連用形-促音便	イウ	和	述べ	S
CG098.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和
CG098.txt	I	。			。	補助記号-句点				記号	が、	S
CG098.txt	B	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG098.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
CG098.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG098.txt	I	どう	ドー	ドウ	どう	副詞			ドウ	和
CG098.txt	I	話す	ハナス	ハナス	話す	動詞-一般	五段-サ行	連体形-一般	ハナス	和
CG098.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
CG098.txt	I	か	カ	カ	か	助詞-副助詞			カ	和
CG098.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG098.txt	I	聞く	キク	キク	聞く	動詞-一般	五段-カ行-一般	連体形-一般	キク	和
CG098.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG098.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和	が重要だ	G
CG098.txt	I	。			。	補助記号-句点				記号
CG098.txt	B	話す	ハナス	ハナス	話す	動詞-一般	五段-サ行	連体形-一般	ハナス	和
