KG066.txt	B	「			「	補助記号-括弧開				記号		
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和		
KG066.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和		
KG066.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG066.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和		
KG066.txt	I	はづ	ハズ	ハズ	筈	名詞-普通名詞-一般			ハズ	和	はず	C
KG066.txt	I	です	デス	デス	です	助動詞	助動詞-デス	終止形-一般	デス	和		
KG066.txt	I	。			。	補助記号-句点				記号		
KG066.txt	B	いま	イマ	イマ	今	名詞-普通名詞-副詞可能			イマ	和		
KG066.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和		
KG066.txt	I	　			　	空白				記号		
KG066.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG066.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG066.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG066.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG066.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和		
KG066.txt	I	ながら	ナガラ	ナガラ	ながら	助詞-接続助詞			ナガラ	和		
KG066.txt	I	かんじ	カンジ	カンズル	感ずる	動詞-一般	ザ行変格	連用形-一般	カンズル	混		
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和		
KG066.txt	I	もの	モノ	モノ	物	名詞-普通名詞-サ変可能			モノ	和	こと	G
KG066.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG066.txt	I	つい	ツイ	ツク	就く	動詞-一般	五段-カ行-一般	連用形-イ音便	ツク	和		
KG066.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG066.txt	I	話し	ハナシ	ハナス	話す	動詞-一般	五段-サ行	連用形-一般	ハナス	和		
KG066.txt	I	たい	タイ	タイ	たい	助動詞	助動詞-タイ	終止形-一般	タイ	和		
KG066.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG066.txt	I	おもい	オモイ	オモウ	思う	動詞-一般	五段-ワア行-一般	連用形-一般	オモウ	和		
KG066.txt	I	ます	マス	マス	ます	助動詞	助動詞-マス	終止形-一般	マス	和		
KG066.txt	I	。			。	補助記号-句点				記号		
KG066.txt	B	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG066.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG066.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG066.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG066.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和		
KG066.txt	I	ため	タメ	タメ	為	名詞-普通名詞-副詞可能			タメ	和	ために	G
KG066.txt	I	、			、	補助記号-読点				記号		
KG066.txt	I	いちばん	イチバン	イチバン	一番	副詞			イチバン	漢		
KG066.txt	I	重要	ジューヨー	ジュウヨウ	重要	形状詞-一般			ジュウヨウ	漢		
KG066.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和		
KG066.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和		
KG066.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG066.txt	I	動機	ドーキ	ドウキ	動機	名詞-普通名詞-一般			ドウキ	漢		
KG066.txt	I	付け	ズケ	ツケ	付け	接尾辞-名詞的-一般			ツケ	和		
KG066.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和		
KG066.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG066.txt	I	おもい	オモイ	オモウ	思う	動詞-一般	五段-ワア行-一般	連用形-一般	オモウ	和		
KG066.txt	I	ます	マス	マス	ます	助動詞	助動詞-マス	終止形-一般	マス	和		
KG066.txt	I	。			。	補助記号-句点				記号		
KG066.txt	B	私	ワタクシ	ワタクシ	私-代名詞	代名詞			ワタクシ	和		
KG066.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和	が	G
KG066.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固		
KG066.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG066.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG066.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG066.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG066.txt	I	はじめ	ハジメ	ハジメル	始める	動詞-非自立可能	下一段-マ行	連用形-一般	ハジメル	和		
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和		
KG066.txt	I	理由	リユー	リユウ	理由	名詞-普通名詞-一般			リユウ	漢	きっかけ	C,G
KG066.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和	は、	C
KG066.txt	I	福岡	フクオカ	フクオカ	フクオカ	名詞-固有名詞-地名-一般			フクオカ	固		
KG066.txt	I	旅行	リョコー	リョコウ	旅行	名詞-普通名詞-サ変可能			リョコウ	漢		
KG066.txt	I	中	チュー	チュウ	中	接尾辞-名詞的-副詞可能			チュウ	漢		
KG066.txt	I	、			、	補助記号-読点				記号	に	G
KG066.txt	I	やたい	ヤタイ	ヤタイ	屋台	名詞-普通名詞-一般			ヤタイ	混		
KG066.txt	I	で	デ	デ	で	助詞-格助詞			デ	和		
KG066.txt	I	広島	ヒロシマ	ヒロシマ	ヒロシマ	名詞-固有名詞-地名-一般			ヒロシマ	固		
KG066.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和		
KG066.txt	I	き	キ	クル	来る	動詞-非自立可能	カ行変格	連用形-一般	クル	和		
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和		
KG066.txt	I	会社	カイシャ	カイシャ	会社	名詞-普通名詞-一般			カイシャ	漢	二人	G
KG066.txt	I	員	イン	イン	員	接尾辞-名詞的-一般			イン	漢	の	G
KG066.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和	会社員	G
KG066.txt	I	ふたり	フタリ	フタリ	二人	名詞-普通名詞-副詞可能			フタリ	和	×	G
KG066.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG066.txt	I	合	ゴー	ゴウ	合	接頭辞			ゴウ	漢		
KG066.txt	I	席	セキ	セキ	席	名詞-普通名詞-一般			セキ	漢		
KG066.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG066.txt	I	なり	ナリ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連用形-一般	ナル	和	なっ	G
KG066.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和	た	G
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和	ことです	G
KG066.txt	I	。			。	補助記号-句点				記号		
KG066.txt	B	お	オ	オ	御	接頭辞			オ	和		
KG066.txt	I	たがい	タガイ	タガイ	互い	名詞-普通名詞-一般			タガイ	和		
KG066.txt	I	自然	シゼン	シゼン	自然	形状詞-一般			シゼン	漢		
KG066.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和	と	G
KG066.txt	I	会話	カイワ	カイワ	会話	名詞-普通名詞-サ変可能			カイワ	漢		
KG066.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和		
KG066.txt	I	とこ	トコ	トコロ	所	名詞-普通名詞-一般			トコ	和		
KG066.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG066.txt	I	なり	ナリ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連用形-一般	ナル	和		
KG066.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和		
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG066.txt	I	が	ガ	ガ	が	助詞-接続助詞			ガ	和		
KG066.txt	I	、			、	補助記号-読点				記号		
KG066.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固		
KG066.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG066.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG066.txt	I	でき	デキ	デキル	出来る	動詞-非自立可能	上一段-カ行	未然形-一般	デキル	和		
KG066.txt	I	なかっ	ナカッ	ナイ	ない	助動詞	助動詞-ナイ	連用形-促音便	ナイ	和		
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和		
KG066.txt	I	私	ワタクシ	ワタクシ	私-代名詞	代名詞			ワタクシ	和		
KG066.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG066.txt	I	みぶり	ミブリ	ミブリ	身振り	名詞-普通名詞-一般			ミブリ	和		
KG066.txt	I	しか	シカ	シカ	しか	助詞-副助詞			シカ	和	でしか	G
KG066.txt	I	疎通	ソツー	ソツウ	疎通	名詞-普通名詞-サ変可能			ソツウ	漢	コミュニケーション	C,G
KG066.txt	I	でき	デキ	デキル	出来る	動詞-非自立可能	上一段-カ行	未然形-一般	デキル	和		
KG066.txt	I	なかっ	ナカッ	ナイ	ない	助動詞	助動詞-ナイ	連用形-促音便	ナイ	和	ません	G
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和	でし	G
KG066.txt	I	です	デス	デス	です	助動詞	助動詞-デス	終止形-一般	デス	和	た	G
KG066.txt	I	。			。	補助記号-句点				記号		
KG066.txt	B	楽しかっ	タノシカッ	タノシイ	楽しい	形容詞-一般	形容詞	連用形-促音便	タノシイ	和		
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG066.txt	I	が	ガ	ガ	が	助詞-接続助詞			ガ	和	ですが	S
KG066.txt	I	、			、	補助記号-読点				記号		
KG066.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固		
KG066.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG066.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG066.txt	I	必要	ヒツヨー	ヒツヨウ	必要	名詞-普通名詞-形状詞可能			ヒツヨウ	漢	必要性	G,C
KG066.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG066.txt	I	かんじ	カンジ	カンズル	感ずる	動詞-一般	ザ行変格	連用形-一般	カンズル	混		
KG066.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和		
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG066.txt	I	。			。	補助記号-句点				記号		
KG066.txt	B	自動	ジドー	ジドウ	自動	名詞-普通名詞-一般			ジドウ	漢	それが	G
KG066.txt	I	的	テキ	テキ	的	接尾辞-形状詞的			テキ	漢	自然	G,C
KG066.txt	I	に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	ダ	和		
KG066.txt	I	動機	ドーキ	ドウキ	動機	名詞-普通名詞-一般			ドウキ	漢		
KG066.txt	I	付け	ズケ	ツケ	付け	接尾辞-名詞的-一般			ツケ	和		
KG066.txt	I	さ	サ	スル	為る	動詞-非自立可能	サ行変格	未然形-サ	スル	和	に	G
KG066.txt	I	れ	レ	レル	れる	助動詞	下一段-ラ行-一般	連用形-一般	レル	和	なっ	G
KG066.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG066.txt	I	、			、	補助記号-読点				記号		
KG066.txt	I	意味	イミ	イミ	意味	名詞-普通名詞-サ変可能			イミ	漢		
KG066.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG066.txt	I	わかり	ワカリ	ワカル	分かる	動詞-一般	五段-ラ行-一般	連用形-一般	ワカル	和		
KG066.txt	I	ませ	マセ	マス	ます	助動詞	助動詞-マス	未然形-一般	マス	和	ませんでした	G
KG066.txt	I	が	ガ	ガ	が	助詞-接続助詞			ガ	和		
KG066.txt	I	、			、	補助記号-読点				記号		
KG066.txt	I	有名	ユーメー	ユウメイ	有名	形状詞-一般			ユウメイ	漢		
KG066.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和		
KG066.txt	I	番組	バングミ	バングミ	番組	名詞-普通名詞-一般			バングミ	混		
KG066.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG066.txt	I	中	ナカ	ナカ	中	名詞-普通名詞-副詞可能			ナカ	和		
KG066.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	の	G
KG066.txt	I	行動	コードー	コウドウ	行動	名詞-普通名詞-サ変可能			コウドウ	漢		
KG066.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和		
KG066.txt	I	反応	ハンノー	ハンノウ	反応	名詞-普通名詞-サ変可能			ハンノウ	漢		
KG066.txt	I	など	ナド	ナド	など	助詞-副助詞			ナド	和		
KG066.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG066.txt	I	み	ミ	ミル	見る	動詞-非自立可能	上一段-マ行	連用形-一般	ミル	和		
KG066.txt	I	ながら	ナガラ	ナガラ	ながら	助詞-接続助詞			ナガラ	和		
KG066.txt	I	単語	タンゴ	タンゴ	単語	名詞-普通名詞-一般			タンゴ	漢		
KG066.txt	I	と	ト	ト	と	助詞-格助詞			ト	和	を	G
KG066.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和	×	G
KG066.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和	×	G
KG066.txt	I	おぼえ	オボエ	オボエル	覚える	動詞-一般	下一段-ア行	連用形-一般	オボエル	和		
KG066.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和		
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG066.txt	I	。			。	補助記号-句点				記号		
KG066.txt	B	ききとり	キキトリ	キキトル	聞き取る	動詞-一般	五段-ラ行-一般	連用形-一般	キキトル	和		
KG066.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG066.txt	I	3	サン	サン	三	名詞-数詞			サン	漢		
KG066.txt	I	カ月	カゲツ	カゲツ	箇月	接尾辞-名詞的-助数詞			カゲツ	漢		
KG066.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	終止形-一般	スル	和		
KG066.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG066.txt	I	意味	イミ	イミ	意味	名詞-普通名詞-サ変可能			イミ	漢		
KG066.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG066.txt	I	わかり	ワカリ	ワカル	分かる	動詞-一般	五段-ラ行-一般	連用形-一般	ワカル	和		
KG066.txt	I	ませ	マセ	マス	ます	助動詞	助動詞-マス	未然形-一般	マス	和		
KG066.txt	I	ん	ン	ズ	ず	助動詞	助動詞-ヌ	終止形-撥音便	ヌ	和	んでした	G
KG066.txt	I	が	ガ	ガ	が	助詞-接続助詞			ガ	和		
KG066.txt	I	、			、	補助記号-読点				記号		
KG066.txt	I	一	イチ	イチ	一	名詞-数詞			イチ	漢		
KG066.txt	I	字	ジ	ジ	字	名詞-普通名詞-一般			ジ	漢		
KG066.txt	I	ずつ	ズツ	ズツ	ずつ	助詞-副助詞			ズツ	和		
KG066.txt	I	きこえ	キコエ	キコエル	聞こえる	動詞-一般	下一段-ア行	連用形-一般	キコエル	和	聞こえる	G
KG066.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和	ように	G
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和	なりました	G
KG066.txt	I	。			。	補助記号-句点				記号		
KG066.txt	B	聞い	キー	キク	聞く	動詞-一般	五段-カ行-一般	連用形-イ音便	キク	和	聞こえる	G
KG066.txt	I	たら	タラ	タ	た	助動詞	助動詞-タ	仮定形-一般	タ	和	ように	G
KG066.txt	I	聞こえる	キコエル	キコエル	聞こえる	動詞-一般	下一段-ア行	連体形-一般	キコエル	和	なればなる	G
KG066.txt	I	ほど	ホド	ホド	ほど	助詞-副助詞			ホド	和		
KG066.txt	I	うれしかっ	ウレシカッ	ウレシイ	嬉しい	形容詞-一般	形容詞	連用形-促音便	ウレシイ	和		
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG066.txt	I	です	デス	デス	です	助動詞	助動詞-デス	終止形-一般	デス	和		
KG066.txt	I	。			。	補助記号-句点				記号		
KG066.txt	B	うれしい	ウレシー	ウレシイ	嬉しい	形容詞-一般	形容詞	終止形-一般	ウレシイ	和	うれしかった	G
KG066.txt	I	から	カラ	カラ	から	助詞-接続助詞			カラ	和	ので	S
KG066.txt	I	こそ	コソ	コソ	こそ	助詞-係助詞			コソ	和	もっと	G
KG066.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和		
KG066.txt	I	なり	ナリ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連用形-一般	ナル	和		
KG066.txt	I	たい	タイ	タイ	たい	助動詞	助動詞-タイ	終止形-一般	タイ	和		
KG066.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG066.txt	I	かんがえ	カンガエ	カンガエル	考える	動詞-一般	下一段-ア行	連用形-一般	カンガエル	不明	考えるようになり	G
KG066.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和		
KG066.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG066.txt	I	。			。	補助記号-句点				記号		
KG066.txt	B	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG066.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG066.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和	が	G
KG066.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和		
KG066.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連体形-一般	ナル	和		
KG066.txt	I	方法	ホーホー	ホウホウ	方法	名詞-普通名詞-一般			ホウホウ	漢		
KG066.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG066.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG066.txt	I	いろんな	イロンナ	イロンナ	色んな	連体詞			イロンナ	和		
KG066.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和	方法	C,G
KG066.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG066.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和	あります	S
KG066.txt	I	が	ガ	ガ	が	助詞-接続助詞			ガ	和		
KG066.txt	I	、			、	補助記号-読点				記号		
KG066.txt	I	なぜ	ナゼ	ナゼ	何故	副詞			ナゼ	和		
KG066.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG066.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG066.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG066.txt	I	必要	ヒツヨー	ヒツヨウ	必要	名詞-普通名詞-形状詞可能			ヒツヨウ	漢		
KG066.txt	I	か	カ	カ	か	助詞-副助詞			カ	和	なのか	G
KG066.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG066.txt	I	まず	マズ	マズ	先ず	副詞			マズ	和		
KG066.txt	I	かんがえる	カンガエル	カンガエル	考える	動詞-一般	下一段-ア行	終止形-一般	カンガエル	不明	考えれ	G
KG066.txt	I	と	ト	ト	と	助詞-接続助詞			ト	和	ば	G
KG066.txt	I	、			、	補助記号-読点				記号		
KG066.txt	I	もっと	モット	モット	もっと	副詞			モット	和		
KG066.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和		
KG066.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連体形-一般	ナル	和		
KG066.txt	I	はず	ハズ	ハズ	筈	名詞-普通名詞-一般			ハズ	和	のでは	G,S
KG066.txt	I	です	デス	デス	です	助動詞	助動詞-デス	終止形-一般	デス	和	ないでしょうか	G,S
KG066.txt	I	。			。	補助記号-句点				記号		
