CG046.txt	B	現代	ゲンダイ	ゲンダイ	現代	名詞-普通名詞-副詞可能			ゲンダイ	漢
CG046.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG046.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢
CG046.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG046.txt	I	いっ	イッ	イウ	言う	動詞-一般	五段-ワア行-イウ	連用形-促音便	イウ	和
CG046.txt	I	たら	タラ	タ	た	助動詞	助動詞-タ	仮定形-一般	タ	和
CG046.txt	I	「			「	補助記号-括弧開				記号
CG046.txt	I	聴	チョー	チョウ	聴	接頭辞			チョウ	漢
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	説	セツ	セツ	説	名詞-普通名詞-一般			セツ	漢
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	読	ヨミ	ヨミ	読み	名詞-普通名詞-一般			ヨミ	和
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	写	ウツシ	ウツシ	写し	名詞-普通名詞-一般			ウツシ	和
CG046.txt	I	」			」	補助記号-括弧閉				記号
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG046.txt	I	四	ヨン	ヨン	四	名詞-数詞			ヨン	和
CG046.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG046.txt	I	ポイント	ポイント	ポイント	ポイント	名詞-普通名詞-一般			ポイント	外
CG046.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG046.txt	I	思い出さ	オモイダサ	オモイダス	思い出す	動詞-一般	五段-サ行	未然形-一般	オモイダス	和
CG046.txt	I	れ	レ	レル	れる	助動詞	下一段-ラ行-一般	連用形-一般	レル	和
CG046.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	それ	ソレ	ソレ	其れ	代名詞			ソレ	和
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG046.txt	I	昔	ムカシ	ムカシ	昔	名詞-普通名詞-副詞可能			ムカシ	和
CG046.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和
CG046.txt	I	中国	チューゴク	チュウゴク	中国	名詞-固有名詞-地名-国			チュウゴク	固
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG046.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
CG046.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG046.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢
CG046.txt	I	総	ソー	ソウ	総	接頭辞			ソウ	漢	×	C
CG046.txt	I	方針	ホーシン	ホウシン	方針	名詞-普通名詞-一般			ホウシン	漢
CG046.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
CG046.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG046.txt	I	聞い	キー	キク	聞く	動詞-一般	五段-カ行-一般	連用形-イ音便	キク	和
CG046.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG046.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	中国	チューゴク	チュウゴク	中国	名詞-固有名詞-地名-国			チュウゴク	固
CG046.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
CG046.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG046.txt	I	とっ	トッ	トル	取る	動詞-一般	五段-ラ行-一般	連用形-促音便	トル	和
CG046.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	一番	イチバン	イチバン	一番	副詞			イチバン	漢
CG046.txt	I	難しい	ムズカシー	ムズカシイ	難しい	形容詞-一般	形容詞	連体形-一般	ムズカシイ	和
CG046.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG046.txt	I	きっと	キット	キット	急度	副詞			キット	和
CG046.txt	I	聴解	チョーカイ	チョウカイ	聴解	名詞-普通名詞-一般			チョウカイ	漢
CG046.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG046.txt	I	違い	チガイ	チガイ	違い	名詞-普通名詞-一般			チガイ	和
CG046.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	終止形-一般	ナイ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	なら	ナラ	ダ	だ	助動詞	助動詞-ダ	仮定形-一般	ダ	和	だから	C
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	毎日	マイニチ	マイニチ	毎日	名詞-普通名詞-副詞可能			マイニチ	漢
CG046.txt	I	聴解	チョーカイ	チョウカイ	聴解	名詞-普通名詞-一般			チョウカイ	漢
CG046.txt	I	練習	レンシュー	レンシュウ	練習	名詞-普通名詞-サ変可能			レンシュウ	漢
CG046.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG046.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
CG046.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG046.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	機会	キカイ	キカイ	機会	名詞-普通名詞-一般			キカイ	漢
CG046.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG046.txt	I	あれ	アレ	アル	有る	動詞-非自立可能	五段-ラ行-一般	仮定形-一般	アル	和
CG046.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	にほん	ニホン	ニホン	に其れ	名詞			ニホン	和
CG046.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG046.txt	I	留学	リューガク	リュウガク	留学	名詞-普通名詞-サ変可能			リュウガク	漢
CG046.txt	I	生	セー	セイ	生	接尾辞-名詞的-一般			セイ	漢
CG046.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG046.txt	I	交流	コーリュー	コウリュウ	交流	名詞-普通名詞-サ変可能			コウリュウ	漢
CG046.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	終止形-一般	スル	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	それ	ソレ	ソレ	其れ	代名詞			ソレ	和
CG046.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG046.txt	I	皮切り	カワキリ	カワキリ	皮切り	名詞-普通名詞-一般			カワキリ	和
CG046.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG046.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	で	G
CG046.txt	I	流行っ	ハヤッ	ハヤル	流行る	動詞-一般	五段-ラ行-一般	連用形-促音便	ハヤル	和
CG046.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG046.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
CG046.txt	I	言葉	コトバ	コトバ	言葉	名詞-普通名詞-一般			コトバ	和
CG046.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
CG046.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG046.txt	I	文化	ブンカ	ブンカ	文化	名詞-普通名詞-一般			ブンカ	漢
CG046.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
CG046.txt	I	だんだん	ダンダン	ダンダン	段々	副詞			ダンダン	漢
CG046.txt	I	分かる	ワカル	ワカル	分かる	動詞-一般	五段-ラ行-一般	終止形-一般	ワカル	和	分かるようになってくる	G
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	ほか	ホカ	ホカ	他	名詞-普通名詞-副詞可能			ホカ	和
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和	には	G
CG046.txt	I	アニメ	アニメ	アニメ	アニメ	名詞-普通名詞-一般			アニメ	外
CG046.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG046.txt	I	か	カ	カ	か	助詞-副助詞			カ	和
CG046.txt	I	ドラマ	ドラマ	ドラマ	ドラマ	名詞-普通名詞-一般			ドラマ	外
CG046.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG046.txt	I	か	カ	カ	か	助詞-副助詞			カ	和	かを	G
CG046.txt	I	よく	ヨク	ヨク	良く	副詞			ヨク	和
CG046.txt	I	見る	ミル	ミル	見る	動詞-非自立可能	上一段-マ行	終止形-一般	ミル	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	中国	チューゴク	チュウゴク	中国	名詞-固有名詞-地名-国			チュウゴク	固
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和	には	G
CG046.txt	I	「			「	補助記号-括弧開				記号
CG046.txt	I	興味	キョーミ	キョウミ	興味	名詞-普通名詞-一般			キョウミ	漢
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG046.txt	I	もっとも	モットモ	モットモ	最も	副詞			モットモ	和
CG046.txt	I	よい	ヨイ	ヨイ	良い	形容詞-非自立可能	形容詞	連体形-一般	ヨイ	和
CG046.txt	I	先生	センセー	センセイ	先生	名詞-普通名詞-一般			センセイ	漢
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	」			」	補助記号-括弧閉				記号
CG046.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG046.txt	I	いう	ユー	イウ	言う	動詞-一般	五段-ワア行-イウ	連体形-一般	イウ	和
CG046.txt	I	ことわざ	コトワザ	コトワザ	諺	名詞-普通名詞-一般			コトワザ	和
CG046.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG046.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和
CG046.txt	I	から	カラ	カラ	から	助詞-接続助詞			カラ	和	からだ	G,S
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	次	ツギ	ツギ	次	名詞-普通名詞-一般			ツギ	和
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG046.txt	I	文法	ブンポー	ブンポウ	文法	名詞-普通名詞-一般			ブンポウ	漢
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	語彙	ゴイ	ゴイ	語彙	名詞-普通名詞-一般			ゴイ	漢
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	読解	ドッカイ	ドッカイ	読解	名詞-普通名詞-サ変可能			ドッカイ	漢
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	文字	モジ	モジ	文字	名詞-普通名詞-一般			モジ	漢
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG046.txt	I	方	ホー	ホウ	方	名詞-普通名詞-一般			ホウ	漢
CG046.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	これ	コレ	コレ	此れ	代名詞			コレ	和
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG046.txt	I	気味	キミ	キミ	気味	名詞-普通名詞-一般			キミ	漢	興味？	C
CG046.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	連体形-一般	ナイ	和
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和	×	G
CG046.txt	I	部分	ブブン	ブブン	部分	名詞-普通名詞-一般			ブブン	漢
CG046.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG046.txt	I	誰	ダレ	ダレ	誰	代名詞			ダレ	和
CG046.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
CG046.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
CG046.txt	I	うまれ	ウマレ	ウマレル	生まれる	動詞-一般	下一段-ラ行-一般	連用形-一般	ウマレル	和
CG046.txt	I	ながら	ナガラ	ナガラ	ながら	助詞-接続助詞			ナガラ	和
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG046.txt	I	天才	テンサイ	テンサイ	天才	名詞-普通名詞-一般			テンサイ	漢
CG046.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG046.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	終止形-一般	ナイ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	毎日	マイニチ	マイニチ	毎日	名詞-普通名詞-副詞可能			マイニチ	漢
CG046.txt	I	繰り返し	クリカエシ	クリカエス	繰り返す	動詞-一般	五段-サ行	連用形-一般	クリカエス	和
CG046.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG046.txt	I	文法	ブンポー	ブンポウ	文法	名詞-普通名詞-一般			ブンポウ	漢
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG046.txt	I	例文	レーブン	レイブン	例文	名詞-普通名詞-一般			レイブン	漢
CG046.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG046.txt	I	読ん	ヨン	ヨム	読む	動詞-一般	五段-マ行	連用形-撥音便	ヨム	和
CG046.txt	I	だり	ダリ	タリ	たり	助詞-副助詞			ダリ	和
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	語彙	ゴイ	ゴイ	語彙	名詞-普通名詞-一般			ゴイ	漢
CG046.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG046.txt	I	暗唱	アンショー	アンショウ	暗唱	名詞-普通名詞-サ変可能			アンショウ	漢
CG046.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
CG046.txt	I	たり	タリ	タリ	たり	助詞-副助詞			タリ	和
CG046.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
CG046.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG046.txt	I	精	セー	セイ	精	名詞-普通名詞-一般			セイ	漢
CG046.txt	I	一	イチ	イチ	一	名詞-数詞			イチ	漢
CG046.txt	I	杯	パイ	ハイ	杯	接尾辞-名詞的-助数詞			パイ	漢
CG046.txt	I	頑張る	ガンバル	ガンバル	頑張る	動詞-一般	五段-ラ行-一般	終止形-一般	ガンバル	混
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	長い	ナガイ	ナガイ	長い	形容詞-一般	形容詞	連体形-一般	ナガイ	和
CG046.txt	I	間	アイダ	アイダ	間	名詞-普通名詞-副詞可能			アイダ	和
CG046.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG046.txt	I	努力	ドリョク	ドリョク	努力	名詞-普通名詞-サ変可能			ドリョク	漢
CG046.txt	I	なし	ナシ	ナシ	無し	名詞-普通名詞-一般			ナシ	和
CG046.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG046.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG046.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG046.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG046.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和
CG046.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連体形-一般	ナル	和
CG046.txt	I	はず	ハズ	ハズ	筈	名詞-普通名詞-一般			ハズ	和
CG046.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG046.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	終止形-一般	ナイ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	これ	コレ	コレ	此れ	代名詞			コレ	和	ここ	G
CG046.txt	I	まで	マデ	マデ	まで	助詞-副助詞			マデ	和
CG046.txt	I	努力	ドリョク	ドリョク	努力	名詞-普通名詞-サ変可能			ドリョク	漢
CG046.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
CG046.txt	I	たら	タラ	タ	た	助動詞	助動詞-タ	仮定形-一般	タ	和
CG046.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG046.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG046.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG046.txt	I	上手	ジョーズ	ジョウズ	上手	名詞-普通名詞-形状詞可能			ジョウズ	漢
CG046.txt	I	に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	ダ	和
CG046.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和	なる	G
CG046.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG046.txt	I	思い	オモイ	オモウ	思う	動詞-一般	五段-ワア行-一般	連用形-一般	オモウ	和
CG046.txt	I	き	キ	キ	き	助動詞	文語助動詞-キ	終止形-一般	キ	和
CG046.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	まだまだ	マダマダ	マダマダ	未だ未だ	副詞			マダマダ	和
CG046.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	もう	モー	モウ	もう	副詞			モウ	和
CG046.txt	I	一	ヒト	ヒト	一	名詞-数詞			ヒト	和
CG046.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和
CG046.txt	I	要点	ヨーテン	ヨウテン	要点	名詞-普通名詞-一般			ヨウテン	漢
CG046.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和	に	G
CG046.txt	I	注意	チューイ	チュウイ	注意	名詞-普通名詞-サ変可能			チュウイ	漢
CG046.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	未然形-一般	スル	和
CG046.txt	I	なけれ	ナケレ	ナイ	ない	助動詞	助動詞-ナイ	仮定形-一般	ナイ	和
CG046.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和
CG046.txt	I	なら	ナラ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	未然形-一般	ナル	和
CG046.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	それ	ソレ	ソレ	其れ	代名詞			ソレ	和
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG046.txt	I	語感	ゴカン	ゴカン	語感	名詞-普通名詞-一般			ゴカン	漢
CG046.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG046.txt	I	いう	ユー	イウ	言う	動詞-一般	五段-ワア行-イウ	連体形-一般	イウ	和
CG046.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG046.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG046.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG046.txt	I	エチケット	エチケット	エチケット	エチケット	名詞-普通名詞-一般			エチケット	外
CG046.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	を	G
CG046.txt	I	重視	ジューシ	ジュウシ	重視	名詞-普通名詞-サ変可能			ジュウシ	漢
CG046.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
CG046.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG046.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	敬語	ケーゴ	ケイゴ	敬語	名詞-普通名詞-一般			ケイゴ	漢
CG046.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG046.txt	I	使う	ツカウ	ツカウ	使う	動詞-一般	五段-ワア行-一般	連体形-一般	ツカウ	和
CG046.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
CG046.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG046.txt	I	避け	サケ	サケル	避ける	動詞-一般	下一段-カ行	未然形-一般	サケル	和
CG046.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和	られない	G
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	語感	ゴカン	ゴカン	語感	名詞-普通名詞-一般			ゴカン	漢
CG046.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG046.txt	I	話し	ハナシ	ハナス	話す	動詞-一般	五段-サ行	連用形-一般	ハナス	和
CG046.txt	I	方	カタ	カタ	方	接尾辞-名詞的-一般			カタ	和
CG046.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG046.txt	I	間違っ	マチガッ	マチガウ	間違う	動詞-非自立可能	五段-ワア行-一般	連用形-促音便	マチガウ	和
CG046.txt	I	たら	タラ	タ	た	助動詞	助動詞-タ	仮定形-一般	タ	和
CG046.txt	I	、			、	補助記号-読点				記号
CG046.txt	I	誤解	ゴカイ	ゴカイ	誤解	名詞-普通名詞-サ変可能			ゴカイ	漢
CG046.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和	される	G
CG046.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	連体形-一般	アル	和	×	G
CG046.txt	I	場合	バアイ	バアイ	場合	名詞-普通名詞-副詞可能			バアイ	和
CG046.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
CG046.txt	I	多い	オーイ	オオイ	多い	形容詞-一般	形容詞	終止形-一般	オオイ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	必ず	カナラズ	カナラズ	必ず	副詞			カナラズ	和
CG046.txt	I	注意	チューイ	チュウイ	注意	名詞-普通名詞-サ変可能			チュウイ	漢
CG046.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	未然形-一般	スル	和
CG046.txt	I	なけれ	ナケレ	ナイ	ない	助動詞	助動詞-ナイ	仮定形-一般	ナイ	和
CG046.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和
CG046.txt	I	なら	ナラ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	未然形-一般	ナル	和
CG046.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和
CG046.txt	I	。			。	補助記号-句点				記号
CG046.txt	B	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
CG046.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG046.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
