KG095.txt	B	天才	テンサイ	テンサイ	天才	名詞-普通名詞-一般			テンサイ	漢		
KG095.txt	I	も	モ	モ	も	助詞-係助詞			モ	和		
KG095.txt	I	一生	イッショー	イッショウ	一生	名詞-普通名詞-副詞可能			イッショウ	漢		
KG095.txt	I	懸命	ケンメー	ケンメイ	懸命	形状詞-一般			ケンメイ	漢		
KG095.txt	I	に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	ダ	和		
KG095.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG095.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	終止形-一般	スル	和		
KG095.txt	I	しか	シカ	シカ	しか	助詞-副助詞			シカ	和		
KG095.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	終止形-一般	ナイ	和		
KG095.txt	I	。			。	補助記号-句点				記号		
KG095.txt	B	特に	トクニ	トクニ	特に	副詞			トクニ	混		
KG095.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG095.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG095.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG095.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG095.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和		
KG095.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG095.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和		
KG095.txt	I	私	ワタクシ	ワタクシ	私-代名詞	代名詞			ワタクシ	和		
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG095.txt	I	とっ	トッ	トル	取る	動詞-一般	五段-ラ行-一般	連用形-促音便	トル	和		
KG095.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG095.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG095.txt	I	まさに	マサニ	マサニ	正に	副詞			マサニ	和		
KG095.txt	I	大事	ダイジ	ダイジ	大事	形状詞-一般			ダイジ	漢		
KG095.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和	なことだ	S
KG095.txt	I	。			。	補助記号-句点				記号		
KG095.txt	B	　			　	空白				記号		
KG095.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和		
KG095.txt	I	たち	タチ	タチ	達	接尾辞-名詞的-一般			タチ	和	×	G
KG095.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG095.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG095.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG095.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG095.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG095.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和	する	S,G
KG095.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和	×	S,G
KG095.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和	×	S,G
KG095.txt	I	者	モノ	モノ	者	名詞-普通名詞-一般			モノ	和	×	S,G
KG095.txt	I	なら	ナラ	ダ	だ	助動詞	助動詞-ダ	仮定形-一般	ダ	和		
KG095.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG095.txt	I	で	デ	デ	で	助詞-格助詞			デ	和	に	G
KG095.txt	I	留学	リューガク	リュウガク	留学	名詞-普通名詞-サ変可能			リュウガク	漢		
KG095.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和		
KG095.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和	こと	G
KG095.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG095.txt	I	推薦	スイセン	スイセン	推薦	名詞-普通名詞-サ変可能			スイセン	漢		
KG095.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	終止形-一般	スル	和		
KG095.txt	I	。			。	補助記号-句点				記号		
KG095.txt	B	これ	コレ	コレ	此れ	代名詞			コレ	和		
KG095.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG095.txt	I	けっこう	ケッコー	ケッコウ	結構	副詞			ケッコウ	漢	かなり	S
KG095.txt	I	いい	イー	ヨイ	良い	形容詞-非自立可能	形容詞	連体形-一般	イイ	和		
KG095.txt	I	方法	ホーホー	ホウホウ	方法	名詞-普通名詞-一般			ホウホウ	漢		
KG095.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和		
KG095.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG095.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和		
KG095.txt	I	。			。	補助記号-句点				記号		
KG095.txt	B	自分	ジブン	ジブン	自分	名詞-普通名詞-一般			ジブン	漢		
KG095.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG095.txt	I	のぞん	ノゾン	ノゾム	望む	動詞-一般	五段-マ行	連用形-撥音便	ノゾム	和		
KG095.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和		
KG095.txt	I	なく	ナク	ナイ	無い	形容詞-非自立可能	形容詞	連用形-一般	ナイ	和		
KG095.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG095.txt	I	も	モ	モ	も	助詞-係助詞			モ	和		
KG095.txt	I	まわり	マワリ	マワリ	周り	名詞-普通名詞-一般			マワリ	和	×	S,G
KG095.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和	×	S,G
KG095.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG095.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG095.txt	I	触れ	フレ	フレル	触れる	動詞-一般	下一段-ラ行-一般	未然形-一般	フレル	和		
KG095.txt	I	られる	ラレル	ラレル	られる	助動詞	下一段-ラ行-一般	終止形-一般	ラレル	和		
KG095.txt	I	から	カラ	カラ	から	助詞-接続助詞			カラ	和		
KG095.txt	I	。			。	補助記号-句点				記号	だ。	S,G
KG095.txt	B	これ	コレ	コレ	此れ	代名詞			コレ	和		
KG095.txt	I	より	ヨリ	ヨリ	より	助詞-格助詞			ヨリ	和		
KG095.txt	I	いい	イー	ヨイ	良い	形容詞-非自立可能	形容詞	連体形-一般	イイ	和		
KG095.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG095.txt	I	方法	ホーホー	ホウホウ	方法	名詞-普通名詞-一般			ホウホウ	漢		
KG095.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG095.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	終止形-一般	ナイ	和		
KG095.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG095.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和		
KG095.txt	I	が	ガ	ガ	が	助詞-接続助詞			ガ	和	が、	S
KG095.txt	I	みんな	ミンナ	ミナ	皆	名詞-普通名詞-副詞可能			ミンナ	和		
KG095.txt	I	そう	ソー	ソウ	そう	副詞			ソウ	和		
KG095.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	終止形-一般	スル	和		
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG095.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG095.txt	I	時間	ジカン	ジカン	時間	名詞-普通名詞-副詞可能			ジカン	漢		
KG095.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG095.txt	I	金	カネ	カネ	金	名詞-普通名詞-一般			カネ	和		
KG095.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG095.txt	I	たり	タリ	タリル	足りる	動詞-一般	上一段-ラ行	未然形-一般	タリル	和		
KG095.txt	I	ぬ	ヌ	ズ	ず	助動詞	助動詞-ヌ	終止形-一般	ヌ	和	ない	S
KG095.txt	I	。			。	補助記号-句点				記号		
KG095.txt	B	で	デ	デ	で	助詞-格助詞			デ	和		
KG095.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG095.txt	I	、			、	補助記号-読点				記号		
KG095.txt	I	留学	リューガク	リュウガク	留学	名詞-普通名詞-サ変可能			リュウガク	漢		
KG095.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG095.txt	I	でき	デキ	デキル	出来る	動詞-非自立可能	上一段-カ行	未然形-一般	デキル	和		
KG095.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	連体形-一般	ナイ	和		
KG095.txt	I	場合	バアイ	バアイ	場合	名詞-普通名詞-副詞可能			バアイ	和		
KG095.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG095.txt	I	どう	ドー	ドウ	どう	副詞			ドウ	和		
KG095.txt	I	すれ	スレ	スル	為る	動詞-非自立可能	サ行変格	仮定形-一般	スル	和		
KG095.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和		
KG095.txt	I	いい	イー	ヨイ	良い	形容詞-非自立可能	形容詞	連体形-一般	イイ	和		
KG095.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和		
KG095.txt	I	か	カ	カ	か	助詞-終助詞			カ	和		
KG095.txt	I	。			。	補助記号-句点				記号		
KG095.txt	B	正解	セーカイ	セイカイ	正解	名詞-普通名詞-サ変可能			セイカイ	漢		
KG095.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG095.txt	I	以外	イガイ	イガイ	以外	名詞-普通名詞-副詞可能			イガイ	漢	意外	C
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG095.txt	I	簡単	カンタン	カンタン	簡単	形状詞-一般			カンタン	漢		
KG095.txt	I	。			。	補助記号-句点				記号	だ。	S,G
KG095.txt	B	できる	デキル	デキル	出来る	動詞-非自立可能	上一段-カ行	連体形-一般	デキル	和		
KG095.txt	I	だけ	ダケ	ダケ	だけ	助詞-副助詞			ダケ	和		
KG095.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG095.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG095.txt	I	触れる	フレル	フレル	触れる	動詞-一般	下一段-ラ行-一般	連体形-一般	フレル	和		
KG095.txt	I	時間	ジカン	ジカン	時間	名詞-普通名詞-副詞可能			ジカン	漢		
KG095.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG095.txt	I	増やす	フヤス	フヤス	増やす	動詞-一般	五段-サ行	連体形-一般	フヤス	和		
KG095.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和		
KG095.txt	I	。			。	補助記号-句点				記号	だ。	S,G
KG095.txt	B	日常	ニチジョー	ニチジョウ	日常	名詞-普通名詞-副詞可能			ニチジョウ	漢		
KG095.txt	I	生活	セーカツ	セイカツ	生活	名詞-普通名詞-サ変可能			セイカツ	漢		
KG095.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和	×	G
KG095.txt	I	全般	ゼンパン	ゼンパン	全般	名詞-普通名詞-一般			ゼンパン	漢		
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG095.txt	I	かけ	カケ	カケル	掛ける	動詞-非自立可能	下一段-カ行	連用形-一般	カケル	和		
KG095.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG095.txt	I	めざめ	メザメ	メザメル	目覚める	動詞-一般	下一段-マ行	連用形-一般	メザメル	和	目指し	C
KG095.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG095.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和		
KG095.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG095.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG095.txt	I	触れる	フレル	フレル	触れる	動詞-一般	下一段-ラ行-一般	連体形-一般	フレル	和		
KG095.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和		
KG095.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和		
KG095.txt	I	。			。	補助記号-句点				記号	。例えば、	S,G
KG095.txt	B	不通	フツー	フツウ	不通	名詞-普通名詞-一般			フツウ	漢	普段	C,G
KG095.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG095.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG095.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢	語の	G
KG095.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG095.txt	I	以外	イガイ	イガイ	以外	名詞-普通名詞-副詞可能			イガイ	漢		
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG095.txt	I	も	モ	モ	も	助詞-係助詞			モ	和		
KG095.txt	I	歩き	アルキ	アルク	歩く	動詞-一般	五段-カ行-一般	連用形-一般	アルク	和	×	G,S
KG095.txt	I	ながら	ナガラ	ナガラ	ながら	助詞-接続助詞			ナガラ	和	×	G,S
KG095.txt	I	録音	ロクオン	ロクオン	録音	名詞-普通名詞-サ変可能			ロクオン	漢		
KG095.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和		
KG095.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和		
KG095.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG095.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG095.txt	I	ラジオ	ラジオ	ラジオ	ラジオ	名詞-普通名詞-一般			ラジオ	外		
KG095.txt	I	放送	ホーソー	ホウソウ	放送	名詞-普通名詞-サ変可能			ホウソウ	漢		
KG095.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和		
KG095.txt	I	ニュース	ニュース	ニュース	ニュース	名詞-普通名詞-一般			ニュース	外		
KG095.txt	I	など	ナド	ナド	など	助詞-副助詞			ナド	和		
KG095.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG095.txt	I	聞く	キク	キク	聞く	動詞-一般	五段-カ行-一般	連体形-一般	キク	和	歩きながら聞く	G,S
KG095.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和		
KG095.txt	I	。			。	補助記号-句点				記号		
KG095.txt	B	ご飯	ゴハン	ゴハン	御飯	名詞-普通名詞-一般			ゴハン	漢		
KG095.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG095.txt	I	食べ	タベ	タベル	食べる	動詞-一般	下一段-バ行	連用形-一般	タベル	和		
KG095.txt	I	ながら	ナガラ	ナガラ	ながら	助詞-接続助詞			ナガラ	和		
KG095.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG095.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG095.txt	I	ドラマ	ドラマ	ドラマ	ドラマ	名詞-普通名詞-一般			ドラマ	外		
KG095.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和		
KG095.txt	I	アニメ	アニメ	アニメ	アニメ	名詞-普通名詞-一般			アニメ	外		
KG095.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG095.txt	I	見る	ミル	ミル	見る	動詞-非自立可能	上一段-マ行	連体形-一般	ミル	和		
KG095.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和		
KG095.txt	I	。			。	補助記号-句点				記号		
KG095.txt	B	お	オ	オ	御	接頭辞			オ	和		
KG095.txt	I	手洗い	テアライ	テアライ	手洗い	名詞-普通名詞-一般			テアライ	和		
KG095.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和		
KG095.txt	I	部屋	ヘヤ	ヘヤ	部屋	名詞-普通名詞-一般			ヘヤ	和		
KG095.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG095.txt	I	扉	トビラ	トビラ	扉	名詞-普通名詞-一般			トビラ	和		
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG095.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG095.txt	I	よく	ヨク	ヨク	良く	副詞			ヨク	和		
KG095.txt	I	忘れる	ワスレル	ワスレル	忘れる	動詞-非自立可能	下一段-ラ行-一般	連体形-一般	ワスレル	和		
KG095.txt	I	単語	タンゴ	タンゴ	単語	名詞-普通名詞-一般			タンゴ	漢		
KG095.txt	I	と	ト	ト	と	助詞-格助詞			ト	和	や	S
KG095.txt	I	か	カ	カ	か	助詞-副助詞			カ	和	×	S
KG095.txt	I	基本	キホン	キホン	基本	名詞-普通名詞-一般			キホン	漢		
KG095.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和		
KG095.txt	I	けど	ケド	ケレド	けれど	助詞-接続助詞			ケド	和		
KG095.txt	I	大切	タイセツ	タイセツ	大切	形状詞-一般			タイセツ	漢		
KG095.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和		
KG095.txt	I	文法	ブンポー	ブンポウ	文法	名詞-普通名詞-一般			ブンポウ	漢		
KG095.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和	×	
KG095.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和	×	
KG095.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG095.txt	I	紙	カミ	カミ	紙	名詞-普通名詞-一般			カミ	和		
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG095.txt	I	書い	カイ	カク	書く	動詞-一般	五段-カ行-一般	連用形-イ音便	カク	和		
KG095.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG095.txt	I	張っ	ハッ	ハル	張る	動詞-一般	五段-ラ行-一般	連用形-促音便	ハル	和		
KG095.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG095.txt	I	置く	オク	オク	置く	動詞-非自立可能	五段-カ行-一般	連体形-一般	オク	和	おく	C
KG095.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和		
KG095.txt	I	。			。	補助記号-句点				記号		
KG095.txt	B	朝	アサ	アサ	朝	名詞-普通名詞-副詞可能			アサ	和		
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	×	G
KG095.txt	I	起き	オキ	オキル	起きる	動詞-一般	上一段-カ行	連用形-一般	オキル	和		
KG095.txt	I	って	ッテ	ッテ	って	助詞-副助詞			ッテ	和	て	G
KG095.txt	I	洗う	アラウ	アラウ	洗う	動詞-一般	五段-ワア行-一般	連体形-一般	アラウ	和	顔を洗う	G
KG095.txt	I	時	トキ	トキ	時	名詞-普通名詞-副詞可能			トキ	和		
KG095.txt	I	、			、	補助記号-読点				記号		
KG095.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG095.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢		
KG095.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG095.txt	I	出会っ	デアッ	デアウ	出会う	動詞-一般	五段-ワア行-一般	連用形-促音便	デアウ	和		
KG095.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG095.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG095.txt	I	想像	ソーゾー	ソウゾウ	想像	名詞-普通名詞-サ変可能			ソウゾウ	漢		
KG095.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和		
KG095.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和	て	G
KG095.txt	I	上	ウエ	ウエ	上	名詞-普通名詞-副詞可能			ウエ	和	、	G
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	×	G
KG095.txt	I	こえ	コエ	コエ	声	名詞-普通名詞-一般			コエ	和		
KG095.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和	に	G
KG095.txt	I	出し	ダシ	ダス	出す	動詞-非自立可能	五段-サ行	連用形-一般	ダス	和		
KG095.txt	I	ながら	ナガラ	ナガラ	ながら	助詞-接続助詞			ナガラ	和	て	G
KG095.txt	I	会話	カイワ	カイワ	会話	名詞-普通名詞-サ変可能			カイワ	漢		
KG095.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和		
KG095.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和		
KG095.txt	I	。			。	補助記号-句点				記号		
KG095.txt	B	　			　	空白				記号		
KG095.txt	I	この	コノ	コノ	此の	連体詞			コノ	和		
KG095.txt	I	程度	テード	テイド	程度	名詞-普通名詞-一般			テイド	漢	くらいのこと	S,G
KG095.txt	I	、			、	補助記号-読点				記号	を	S,G
KG095.txt	I	日常	ニチジョー	ニチジョウ	日常	名詞-普通名詞-副詞可能			ニチジョウ	漢		
KG095.txt	I	生活	セーカツ	セイカツ	生活	名詞-普通名詞-サ変可能			セイカツ	漢		
KG095.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	で	G
KG095.txt	I	実践	ジッセン	ジッセン	実践	名詞-普通名詞-サ変可能			ジッセン	漢		
KG095.txt	I	すれ	スレ	スル	為る	動詞-非自立可能	サ行変格	仮定形-一般	スル	和		
KG095.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和		
KG095.txt	I	留学	リューガク	リュウガク	留学	名詞-普通名詞-サ変可能			リュウガク	漢		
KG095.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	未然形-一般	スル	和		
KG095.txt	I	なく	ナク	ナイ	ない	助動詞	助動詞-ナイ	連用形-一般	ナイ	和		
KG095.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG095.txt	I	も	モ	モ	も	助詞-係助詞			モ	和		
KG095.txt	I	一定	イッテー	イッテイ	一定	名詞-普通名詞-サ変形状詞可能			イッテイ	漢		
KG095.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG095.txt	I	水準	スイジュン	スイジュン	水準	名詞-普通名詞-一般			スイジュン	漢		
KG095.txt	I	くらい	クライ	クライ	くらい	助詞-副助詞			クライ	和	まで	G
KG095.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG095.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG095.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG095.txt	I	実力	ジツリョク	ジツリョク	実力	名詞-普通名詞-一般			ジツリョク	漢		
KG095.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG095.txt	I	伸びる	ノビル	ノビル	伸びる	動詞-一般	上一段-バ行	終止形-一般	ノビル	和		
KG095.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG095.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和		
KG095.txt	I	。			。	補助記号-句点				記号		
KG095.txt	B	勿論	モチロン	モチロン	勿論	副詞			モチロン	漢		
KG095.txt	I	、			、	補助記号-読点				記号		
