CG042.txt	B	C	シー	シー	C	記号-文字			シー	記号
CG042.txt	B	大学	ダイガク	ダイガク	大学	名詞-普通名詞-一般			ダイガク	漢
CG042.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG042.txt	I	入っ	ハイッ	ハイル	入る	動詞-一般	五段-ラ行-一般	連用形-促音便	ハイル	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	私	ワタクシ	ワタクシ	私-代名詞	代名詞			ワタクシ	和
CG042.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG042.txt	I	精	セー	セイ	精	名詞-普通名詞-一般			セイ	漢
CG042.txt	I	一杯	イッパイ	イッパイ	一杯	名詞-普通名詞-形状詞可能			イッパイ	漢
CG042.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG042.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG042.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG042.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢
CG042.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
CG042.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG042.txt	I	よっ	ヨッ	ヨル	拠る	動詞-一般	五段-ラ行-一般	連用形-促音便	ヨル	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	いろいろ	イロイロ	イロイロ	色々	形状詞-一般			イロイロ	和
CG042.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和
CG042.txt	I	習い	ナライ	ナラウ	習う	動詞-一般	五段-ワア行-一般	連用形-一般	ナラウ	和
CG042.txt	I	方	カタ	カタ	方	接尾辞-名詞的-一般			カタ	和
CG042.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG042.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和
CG042.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG042.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	したがっ	シタガッ	シタガウ	従う	動詞-一般	五段-ワア行-一般	連用形-促音便	シタガウ	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
CG042.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG042.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG042.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和
CG042.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連体形-一般	ナル	和
CG042.txt	I	方法	ホーホー	ホウホウ	方法	名詞-普通名詞-一般			ホウホウ	漢
CG042.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
CG042.txt	I	たくさん	タクサン	タクサン	沢山	副詞			タクサン	漢
CG042.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	まず	マズ	マズ	先ず	副詞			マズ	和
CG042.txt	I	一	ヒト	ヒト	一	名詞-数詞			ヒト	和
CG042.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和
CG042.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG042.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG042.txt	I	その	ソノ	ソノ	其の	連体詞			ソノ	和
CG042.txt	I	もの	モノ	モノ	物	名詞-普通名詞-サ変可能			モノ	和
CG042.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG042.txt	I	了解	リョーカイ	リョウカイ	了解	名詞-普通名詞-サ変可能			リョウカイ	漢	理解	C
CG042.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	終止形-一般	スル	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	自分	ジブン	ジブン	自分	名詞-普通名詞-一般			ジブン	漢
CG042.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG042.txt	I	学ん	マナン	マナブ	学ぶ	動詞-一般	五段-バ行	連用形-撥音便	マナブ	和
CG042.txt	I	で	デ	テ	て	助詞-接続助詞			デ	和
CG042.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
CG042.txt	I	語学	ゴガク	ゴガク	語学	名詞-普通名詞-一般			ゴガク	漢
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	国	クニ	クニ	国	名詞-普通名詞-一般			クニ	和
CG042.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG042.txt	I	いったい	イッタイ	イッタイ	一体	副詞			イッタイ	漢
CG042.txt	I	どんな	ドンナ	ドンナ	どんな	連体詞			ドンナ	和
CG042.txt	I	国	クニ	クニ	国	名詞-普通名詞-一般			クニ	和
CG042.txt	I	だろう	ダロー	ダ	だ	助動詞	助動詞-ダ	意志推量形	ダ	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	その	ソノ	ソノ	其の	連体詞			ソノ	和
CG042.txt	I	国	クニ	クニ	国	名詞-普通名詞-一般			クニ	和
CG042.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG042.txt	I	どんな	ドンナ	ドンナ	どんな	連体詞			ドンナ	和
CG042.txt	I	文化	ブンカ	ブンカ	文化	名詞-普通名詞-一般			ブンカ	漢
CG042.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG042.txt	I	持っ	モッ	モツ	持つ	動詞-一般	五段-タ行	連用形-促音便	モツ	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
CG042.txt	I	か	カ	カ	か	助詞-副助詞			カ	和
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	どんな	ドンナ	ドンナ	どんな	連体詞			ドンナ	和
CG042.txt	I	歴史	レキシ	レキシ	歴史	名詞-普通名詞-一般			レキシ	漢
CG042.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG042.txt	I	持っ	モッ	モツ	持つ	動詞-一般	五段-タ行	連用形-促音便	モツ	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
CG042.txt	I	か	カ	カ	か	助詞-終助詞			カ	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	それ	ソレ	ソレ	其れ	代名詞			ソレ	和
CG042.txt	I	ら	ラ	ラ	等	接尾辞-名詞的-一般			ラ	和
CG042.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG042.txt	I	よく	ヨク	ヨク	良く	副詞			ヨク	和
CG042.txt	I	知っ	シッ	シル	知る	動詞-一般	五段-ラ行-一般	連用形-促音便	シル	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	心	ココロ	ココロ	心	名詞-普通名詞-サ変可能			ココロ	和
CG042.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和
CG042.txt	I	その	ソノ	ソノ	其の	連体詞			ソノ	和
CG042.txt	I	国	クニ	クニ	国	名詞-普通名詞-一般			クニ	和
CG042.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG042.txt	I	好き	スキ	スキ	好き	形状詞-一般			スキ	和
CG042.txt	I	に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	ダ	和
CG042.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	ナル	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	二	フタ	フタ	二	名詞-数詞			フタ	和
CG042.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和	つ目	G
CG042.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG042.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG042.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG042.txt	I	もっとも	モットモ	モットモ	最も	副詞			モットモ	和
CG042.txt	I	知っ	シッ	シル	知る	動詞-一般	五段-ラ行-一般	連用形-促音便	シル	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
CG042.txt	I	よう	ヨー	ヨウ	様	形状詞-助動詞語幹			ヨウ	漢
CG042.txt	I	に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	ダ	和	にすることだ	G
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	われわれ	ワレワレ	ワレワレ	我々	代名詞			ワレワレ	和
CG042.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG042.txt	I	今	イマ	イマ	今	名詞-普通名詞-副詞可能			イマ	和
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	時代	ジダイ	ジダイ	時代	名詞-普通名詞-一般			ジダイ	漢
CG042.txt	I	で	デ	デ	で	助詞-格助詞			デ	和	×	G
CG042.txt	I	さまざま	サマザマ	サマザマ	様々	形状詞-一般			サマザマ	和
CG042.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和
CG042.txt	I	方法	ホーホー	ホウホウ	方法	名詞-普通名詞-一般			ホウホウ	漢
CG042.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG042.txt	I	よっ	ヨッ	ヨル	拠る	動詞-一般	五段-ラ行-一般	連用形-促音便	ヨル	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG042.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG042.txt	I	いう	ユー	イウ	言う	動詞-一般	五段-ワア行-イウ	連体形-一般	イウ	和
CG042.txt	I	国	クニ	クニ	国	名詞-普通名詞-一般			クニ	和
CG042.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG042.txt	I	了解	リョーカイ	リョウカイ	了解	名詞-普通名詞-サ変可能			リョウカイ	漢	理解	G
CG042.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
CG042.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG042.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG042.txt	I	できる	デキル	デキル	出来る	動詞-非自立可能	上一段-カ行	終止形-一般	デキル	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	インターネット	インターネット	インターネット	インターネット	名詞-普通名詞-一般			インターネット	外
CG042.txt	I	で	デ	デ	で	助詞-格助詞			デ	和	には	G
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	たくさん	タクサン	タクサン	沢山	形状詞-一般			タクサン	漢
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	日系	ニッケー	ニッケイ	日系	名詞-普通名詞-一般			ニッケイ	漢
CG042.txt	I	ドラマ	ドラマ	ドラマ	ドラマ	名詞-普通名詞-一般			ドラマ	外
CG042.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
CG042.txt	I	バラエティ	バラエティ	バラエティー	バラエティー	名詞-普通名詞-一般			バラエティ	外
CG042.txt	I	番組	バングミ	バングミ	番組	名詞-普通名詞-一般			バングミ	混
CG042.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG042.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	それ	ソレ	ソレ	其れ	代名詞			ソレ	和
CG042.txt	I	ら	ラ	ラ	等	接尾辞-名詞的-一般			ラ	和
CG042.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG042.txt	I	見	ミ	ミル	見る	動詞-非自立可能	上一段-マ行	連用形-一般	ミル	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和	ると	G
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	いろいろ	イロイロ	イロイロ	色々	副詞			イロイロ	和
CG042.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢
CG042.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG042.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	ナル	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	たとえば	タトエバ	タトエバ	例えば	副詞			タトエバ	和
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	私	ワタクシ	ワタクシ	私-代名詞	代名詞			ワタクシ	和
CG042.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG042.txt	I	レジャー	レジャー	レジャー	レジャー	名詞-普通名詞-一般			レジャー	外	趣味の時間に	C
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和	×	G
CG042.txt	I	時	トキ	トキ	時	名詞-普通名詞-副詞可能			トキ	和	×	G
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	いつ	イツ	イツ	何時	代名詞			イツ	和
CG042.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
CG042.txt	I	大好き	ダイスキ	ダイスキ	大好き	形状詞-一般			ダイスキ	混
CG042.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和
CG042.txt	I	人気	ニンキ	ニンキ	人気	名詞-普通名詞-一般			ニンキ	漢
CG042.txt	I	グルプ			グルプ	名詞-普通名詞-一般					グループ	C
CG042.txt	I	嵐	アラシ	アラシ	嵐	名詞-普通名詞-一般			アラシ	和
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	バラエティ	バラエティ	バラエティー	バラエティー	名詞-普通名詞-一般			バラエティ	外
CG042.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG042.txt	I	釘付い	クギツイ	クギツク	釘付く	動詞			クギツク	和	釘付け	G
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和	になって	G
CG042.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	これ	コレ	コレ	此れ	代名詞			コレ	和
CG042.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	を	G
CG042.txt	I	通し	トーシ	トオス	通す	動詞-非自立可能	五段-サ行	連用形-一般	トオス	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	好き	スキ	スキ	好き	形状詞-一般			スキ	和
CG042.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和
CG042.txt	I	アイドル	アイドル	アイドル	アイドル-idol	名詞-普通名詞-一般			アイドル	外
CG042.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG042.txt	I	見える	ミエル	ミエル	見える	動詞-一般	下一段-ア行	終止形-一般	ミエル	和	見る	G
CG042.txt	I	ばかり	バカリ	バカリ	ばかり	助詞-副助詞			バカリ	和
CG042.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
CG042.txt	I	なく	ナク	ナイ	無い	形容詞-非自立可能	形容詞	連用形-一般	ナイ	和
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	若者	ワカモノ	ワカモノ	若者	名詞-普通名詞-一般			ワカモノ	和
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	たくさん	タクサン	タクサン	沢山	形状詞-一般			タクサン	漢
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	流行	リューコー	リュウコウ	流行	名詞-普通名詞-サ変可能			リュウコウ	漢
CG042.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG042.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
CG042.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢
CG042.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG042.txt	I	当地	トーチ	トウチ	当地	名詞-普通名詞-一般			トウチ	漢	×	G
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	文化	ブンカ	ブンカ	文化	名詞-普通名詞-一般			ブンカ	漢
CG042.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
CG042.txt	I	習慣	シューカン	シュウカン	習慣	名詞-普通名詞-一般			シュウカン	漢
CG042.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
CG042.txt	I	風俗	フーゾク	フウゾク	風俗	名詞-普通名詞-一般			フウゾク	漢
CG042.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
CG042.txt	I	たくさん	タクサン	タクサン	沢山	副詞			タクサン	漢
CG042.txt	I	知っ	シッ	シル	知る	動詞-一般	五段-ラ行-一般	連用形-促音便	シル	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	いつ	イツ	イツ	何時	代名詞			イツ	和
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	間	アイダ	アイダ	間	名詞-普通名詞-副詞可能			アイダ	和
CG042.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG042.txt	I	か	カ	カ	か	助詞-副助詞			カ	和
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG042.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG042.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
CG042.txt	I	聴解	チョーカイ	チョウカイ	聴解	名詞-普通名詞-一般			チョウカイ	漢
CG042.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
CG042.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和	得意	G
CG042.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
CG042.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	ナル	和	なっている	G
CG042.txt	I	と	ト	ト	と	助詞-格助詞			ト	和	ことに	G
CG042.txt	I	気付く	キズク	キヅク	気付く	動詞-一般	五段-カ行-一般	終止形-一般	キヅク	混
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	最後	サイゴ	サイゴ	最後	名詞-普通名詞-一般			サイゴ	漢
CG042.txt	I	で	デ	デ	で	助詞-格助詞			デ	和	に	G
CG042.txt	I	もっとも	モットモ	モットモ	最も	副詞			モットモ	和
CG042.txt	I	一番	イチバン	イチバン	一番	副詞			イチバン	漢
CG042.txt	I	大切	タイセツ	タイセツ	大切	形状詞-一般			タイセツ	漢
CG042.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和
CG042.txt	I	一	ヒト	ヒト	一	名詞-数詞			ヒト	和	こと	G
CG042.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和	×	G
CG042.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
CG042.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
CG042.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG042.txt	I	コンミュニケーション			コンミュニケーション	名詞-普通名詞-一般					コミュニケーション	C
CG042.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
CG042.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG042.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
CG042.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
CG042.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢
CG042.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
CG042.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
CG042.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
CG042.txt	I	以上	イジョー	イジョウ	以上	名詞-普通名詞-副詞可能			イジョウ	漢
CG042.txt	I	、			、	補助記号-読点				記号
CG042.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
CG042.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
CG042.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG042.txt	I	交流	コーリュー	コウリュウ	交流	名詞-普通名詞-サ変可能			コウリュウ	漢
CG042.txt	I	す	ス	スル	為る	動詞-非自立可能	文語サ行変格	終止形-一般	ス	和
CG042.txt	I	べき	ベキ	ベシ	べし	助動詞	文語助動詞-ベシ	連体形-一般	ベシ	和
CG042.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
CG042.txt	I	。			。	補助記号-句点				記号
CG042.txt	B	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
CG042.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
CG042.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
CG042.txt	I	交流	コーリュー	コウリュウ	交流	名詞-普通名詞-サ変可能			コウリュウ	漢
CG042.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	未然形-一般	スル	和
CG042.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和
CG042.txt	I	と	ト	ト	と	助詞-接続助詞			ト	和
CG042.txt	I	、			、	補助記号-読点				記号
