KG087.txt	B	始め	ハジメ	ハジメ	始め	名詞-普通名詞-副詞可能			ハジメ	和		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	決め	キメ	キメル	決める	動詞-一般	下一段-マ行	連用形-一般	キメル	和		
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	二十	ニジュー	ニジュウ	二十	名詞-数詞			ニジュウ	漢		
KG087.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和		
KG087.txt	I	三十	サンジュー	サンジュウ	三十	名詞-数詞			サンジュウ	漢		
KG087.txt	I	個	コ	コ	個	接尾辞-名詞的-助数詞			コ	漢		
KG087.txt	I	くらい	クライ	クライ	くらい	助詞-副助詞			クライ	和		
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	単語	タンゴ	タンゴ	単語	名詞-普通名詞-一般			タンゴ	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	覚え	オボエ	オボエル	覚える	動詞-一般	下一段-ア行	連用形-一般	オボエル	和		
KG087.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和		
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG087.txt	I	。			。	補助記号-句点				記号		
KG087.txt	B	そして	ソシテ	ソシテ	そして	接続詞			ソシテ	和		
KG087.txt	I	兵役	ヘーエキ	ヘイエキ	兵役	名詞-普通名詞-一般			ヘイエキ	漢		
KG087.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG087.txt	I	終わっ	オワッ	オワル	終わる	動詞-非自立可能	五段-ラ行-一般	連用形-促音便	オワル	和		
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和	て、	S
KG087.txt	I	自ら	ミズカラ	ミズカラ	自ら	名詞-普通名詞-副詞可能			ミズカラ	和	自分で	C,G
KG087.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG087.txt	I	しよう	シヨー	スル	為る	動詞-非自立可能	サ行変格	意志推量形	スル	和		
KG087.txt	I	か	カ	カ	か	助詞-副助詞			カ	和	と	G
KG087.txt	I	思い	オモイ	オモウ	思う	動詞-一般	五段-ワア行-一般	連用形-一般	オモウ	和		
KG087.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和		
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG087.txt	I	が	ガ	ガ	が	助詞-接続助詞			ガ	和		
KG087.txt	I	やっぱり	ヤッパリ	ヤハリ	矢張り	副詞			ヤッパリ	和		
KG087.txt	I	一人	ヒトリ	ヒトリ	一人	名詞-普通名詞-副詞可能			ヒトリ	和		
KG087.txt	I	で	デ	デ	で	助詞-格助詞			デ	和		
KG087.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG087.txt	I	文法	ブンポー	ブンポウ	文法	名詞-普通名詞-一般			ブンポウ	漢		
KG087.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG087.txt	I	か	カ	カ	か	助詞-副助詞			カ	和		
KG087.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG087.txt	I	むり	ムリ	ムリ	無理	名詞-普通名詞-形状詞可能			ムリ	漢		
KG087.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和		
KG087.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG087.txt	I	思っ	オモッ	オモウ	思う	動詞-一般	五段-ワア行-一般	連用形-促音便	オモウ	和		
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	学院	ガクイン	ガクイン	学院	名詞-普通名詞-一般			ガクイン	漢		
KG087.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG087.txt	I	通う	カヨウ	カヨウ	通う	動詞-一般	五段-ワア行-一般	連体形-一般	カヨウ	和		
KG087.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	決め	キメ	キメル	決める	動詞-一般	下一段-マ行	連用形-一般	キメル	和		
KG087.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和		
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG087.txt	I	。			。	補助記号-句点				記号		
KG087.txt	B	通	ドーリ	トオリ	通り	名詞-普通名詞-副詞可能			トオリ	和	学院に	S,G
KG087.txt	I	よっ	ヨッ	ヨル	拠る	動詞-一般	五段-ラ行-一般	連用形-促音便	ヨル	和	通っ	C
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和	ていた	G
KG087.txt	I	時	トキ	トキ	時	名詞-普通名詞-副詞可能			トキ	和		
KG087.txt	I	き	キ	キ	木	名詞-普通名詞-一般			キ	和	×	C
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	方法	ホーホー	ホウホウ	方法	名詞-普通名詞-一般			ホウホウ	漢		
KG087.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG087.txt	I	先生	センセー	センセイ	先生	名詞-普通名詞-一般			センセイ	漢		
KG087.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG087.txt	I	出し	ダシ	ダス	出す	動詞-非自立可能	五段-サ行	連用形-一般	ダス	和		
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和		
KG087.txt	I	宿題	シュクダイ	シュクダイ	宿題	名詞-普通名詞-一般			シュクダイ	漢		
KG087.txt	I	だけ	ダケ	ダケ	だけ	助詞-副助詞			ダケ	和		
KG087.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	未然形-一般	スル	和	しか	G
KG087.txt	I	なかっ	ナカッ	ナイ	ない	助動詞	助動詞-ナイ	連用形-促音便	ナイ	和	し	G
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和	ません	G
KG087.txt	I	ん	ン	ノ	の	助詞-準体助詞			ン	和	でした	G
KG087.txt	I	です	デス	デス	です	助動詞	助動詞-デス	終止形-一般	デス	和	が	G
KG087.txt	I	が	ガ	ガ	が	助詞-接続助詞			ガ	和	、	G
KG087.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固		
KG087.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG087.txt	I	行く	イク	イク	行く	動詞-非自立可能	五段-カ行-イク	連体形-一般	イク	和		
KG087.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	決め	キメ	キメル	決める	動詞-一般	下一段-マ行	連用形-一般	キメル	和		
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和		
KG087.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG087.txt	I	学院	ガクイン	ガクイン	学院	名詞-普通名詞-一般			ガクイン	漢		
KG087.txt	I	で	デ	デ	で	助詞-格助詞			デ	和		
KG087.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和	×	G
KG087.txt	I	やっ	ヤッ	ヤル	遣る	動詞-非自立可能	五段-ラ行-一般	連用形-促音便	ヤル	和	し	G
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和		
KG087.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和		
KG087.txt	I	外	ソト	ソト	外	名詞-普通名詞-一般			ソト	和	以外	C
KG087.txt	I	り	リ	リ	リ	記号-一般			リ	記号	×	C
KG087.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG087.txt	I	も	モ	モ	も	助詞-係助詞			モ	和		
KG087.txt	I	自ら	ミズカラ	ミズカラ	自ら	名詞-普通名詞-副詞可能			ミズカラ	和	自分で	C,G
KG087.txt	I	他	ホカ	ホカ	他	名詞-普通名詞-副詞可能			ホカ	和		
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固		
KG087.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢	語の	G
KG087.txt	I	本	ホン	ホン	本	名詞-普通名詞-一般			ホン	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	買っ	カッ	カウ	買う	動詞-一般	五段-ワア行-一般	連用形-促音便	カウ	和		
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	始め	ハジメ	ハジメル	始める	動詞-非自立可能	下一段-マ行	連用形-一般	ハジメル	和		
KG087.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和		
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG087.txt	I	。			。	補助記号-句点				記号		
KG087.txt	B	一番	イチバン	イチバン	一番	副詞			イチバン	漢		
KG087.txt	I	楽しく	タノシク	タノシイ	楽しい	形容詞-一般	形容詞	連用形-一般	タノシイ	和		
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	楽	ラク	ラク	楽	名詞-普通名詞-形状詞可能			ラク	漢		
KG087.txt	I	だっ	ダッ	ダ	だ	助動詞	助動詞-ダ	連用形-促音便	ダ	和		
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和		
KG087.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和		
KG087.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG087.txt	I	m	エム	エム	Ｍ	記号-文字			エム	記号		
KG087.txt	I	p	ピー	ピー	Ｐ	記号-文字			ピー	記号		
KG087.txt	I	3	サン	サン	三	名詞-数詞			サン	漢		
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	file			file	名詞-普通名詞-一般						
KG087.txt	I	で	デ	デ	で	助詞-格助詞			デ	和	に	G
KG087.txt	I	なっ	ナッ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連用形-促音便	ナル	和		
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和		
KG087.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固		
KG087.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG087.txt	I	file			file	名詞-普通名詞-一般						
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	phone			phone	名詞-普通名詞-一般						
KG087.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG087.txt	I	か	カ	カ	か	助詞-副助詞			カ	和		
KG087.txt	I	C	シー	シー	C	記号-文字			シー	記号		
KG087.txt	I	D	ディー	ディー	Ｄ	記号-文字			ディー	記号		
KG087.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG087.txt	I	入れ	イレ	イレル	入れる	動詞-一般	下一段-ラ行-一般	連用形-一般	イレル	和	入れて	G
KG087.txt	I	歩き	アルキ	アルク	歩く	動詞-一般	五段-カ行-一般	連用形-一般	アルク	和	歩い	G
KG087.txt	I	ながら	ナガラ	ナガラ	ながら	助詞-接続助詞			ナガラ	和	たり	G
KG087.txt	I	運転	ウンテン	ウンテン	運転	名詞-普通名詞-サ変可能			ウンテン	漢		
KG087.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和		
KG087.txt	I	ながら	ナガラ	ナガラ	ながら	助詞-接続助詞			ナガラ	和		
KG087.txt	I	毎日	マイニチ	マイニチ	毎日	名詞-普通名詞-副詞可能			マイニチ	漢		
KG087.txt	I	聞き	キキ	キク	聞く	動詞-一般	五段-カ行-一般	連用形-一般	キク	和	聞く	G
KG087.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和	こと	G
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和	でした	G
KG087.txt	I	。			。	補助記号-句点				記号		
KG087.txt	B	この	コノ	コノ	此の	連体詞			コノ	和	こうやって	G
KG087.txt	I	覚え	オボエ	オボエル	覚える	動詞-一般	下一段-ア行	連用形-一般	オボエル	和		
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和		
KG087.txt	I	単語	タンゴ	タンゴ	単語	名詞-普通名詞-一般			タンゴ	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	他	ホカ	ホカ	他	名詞-普通名詞-副詞可能			ホカ	和		
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	単語	タンゴ	タンゴ	単語	名詞-普通名詞-一般			タンゴ	漢		
KG087.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG087.txt	I	くみ合わせ	クミアワセ	クミアワセル	組み合わせる	動詞-一般	下一段-サ行	連用形-一般	クミアワセル	和		
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	活用	カツヨー	カツヨウ	活用	名詞-普通名詞-サ変可能			カツヨウ	漢		
KG087.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和		
KG087.txt	I	ながら	ナガラ	ナガラ	ながら	助詞-接続助詞			ナガラ	和		
KG087.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG087.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和		
KG087.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和		
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG087.txt	I	。			。	補助記号-句点				記号		
KG087.txt	B	6	ロク	ロク	六	名詞-数詞			ロク	漢		
KG087.txt	I	月	ガツ	ガツ	月	接尾辞-名詞的-助数詞			ガツ	漢	ヶ月	G
KG087.txt	I	過ぎ	スギ	スギル	過ぎる	動詞-非自立可能	上一段-ガ行	連用形-一般	スギル	和		
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和	て	G
KG087.txt	I	から	カラ	カラ	から	助詞-接続助詞			カラ	和		
KG087.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG087.txt	I	自身	ジシン	ジシン	自身	名詞-普通名詞-副詞可能			ジシン	漢	自信	C
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	持っ	モッ	モツ	持つ	動詞-一般	五段-タ行	連用形-促音便	モツ	和		
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固		
KG087.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢	人の	G
KG087.txt	I	先生	センセー	センセイ	先生	名詞-普通名詞-一般			センセイ	漢		
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	授業	ジュギョー	ジュギョウ	授業	名詞-普通名詞-サ変可能			ジュギョウ	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	受け	ウケ	ウケル	受ける	動詞-一般	下一段-カ行	連用形-一般	ウケル	和		
KG087.txt	I	ながら	ナガラ	ナガラ	ながら	助詞-接続助詞			ナガラ	和	て	G
KG087.txt	I	会語	カイワ	カイワ	会話	名詞-普通名詞-サ変可能			カイワ	漢	会話	C
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢	勉強を	G
KG087.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和		
KG087.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和		
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG087.txt	I	。			。	補助記号-句点				記号		
KG087.txt	B	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	方法	ホーホー	ホウホウ	方法	名詞-普通名詞-一般			ホウホウ	漢		
KG087.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG087.txt	I	ほとんど	ホトンド	ホトンド	殆ど	名詞-普通名詞-副詞可能			ホトンド	和		
KG087.txt	I	学院	ガクイン	ガクイン	学院	名詞-普通名詞-一般			ガクイン	漢		
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	授業	ジュギョー	ジュギョウ	授業	名詞-普通名詞-サ変可能			ジュギョウ	漢		
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	内用	ナイヨー	ナイヨウ	内用	名詞-普通名詞-サ変可能			ナイヨウ	漢	内容	C
KG087.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG087.txt	I	教科	キョーカ	キョウカ	教科	名詞-普通名詞-一般			キョウカ	漢		
KG087.txt	I	書	ショ	ショ	書	接尾辞-名詞的-一般			ショ	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	中心	チューシン	チュウシン	中心	名詞-普通名詞-一般			チュウシン	漢		
KG087.txt	I	で	デ	デ	で	助詞-格助詞			デ	和	に	G
KG087.txt	I	子習	ヨシュー	ヨシュウ	予習	名詞-普通名詞-サ変可能			ヨシュウ	漢	予習	C
KG087.txt	I	、			、	補助記号-読点				記号		
KG087.txt	I	復習	フクシュー	フクシュウ	復習	名詞-普通名詞-サ変可能			フクシュウ	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和		
KG087.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和		
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG087.txt	I	。			。	補助記号-句点				記号		
KG087.txt	B	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固		
KG087.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG087.txt	I	来	キ	クル	来る	動詞-非自立可能	カ行変格	連用形-一般	クル	和		
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和		
KG087.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG087.txt	I	漢字	カンジ	カンジ	漢字	名詞-普通名詞-一般			カンジ	漢		
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	必要	ヒツヨー	ヒツヨウ	必要	名詞-普通名詞-形状詞可能			ヒツヨウ	漢		
KG087.txt	I	性	セー	セイ	性	接尾辞-名詞的-一般			セイ	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	感じ	カンジ	カンズル	感ずる	動詞-一般	ザ行変格	未然形-一般	カンズル	混		
KG087.txt	I	られ	ラレ	ラレル	られる	助動詞	下一段-ラ行-一般	連用形-一般	ラレル	和	×	G
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和		
KG087.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固	×	S,G
KG087.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	×	S,G
KG087.txt	I	来	キ	クル	来る	動詞-非自立可能	カ行変格	連用形-一般	クル	和	×	S,G
KG087.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和	×	S,G
KG087.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和	×	S,G
KG087.txt	I	漢字	カンジ	カンジ	漢字	名詞-普通名詞-一般			カンジ	漢		
KG087.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG087.txt	I	勉強	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG087.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG087.txt	I	始め	ハジメ	ハジメル	始める	動詞-非自立可能	下一段-マ行	連用形-一般	ハジメル	和		
KG087.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和		
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和		
KG087.txt	I	。			。	補助記号-句点				記号		
KG087.txt	B	毎日	マイニチ	マイニチ	毎日	名詞-普通名詞-副詞可能			マイニチ	漢		
KG087.txt	I	朝	アサ	アサ	朝	名詞-普通名詞-副詞可能			アサ	和		
KG087.txt	I	決め	キメ	キメル	決める	動詞-一般	下一段-マ行	連用形-一般	キメル	和	決まっ	G
KG087.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和		
KG087.txt	I	時間	ジカン	ジカン	時間	名詞-普通名詞-副詞可能			ジカン	漢		
KG087.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
