KG082.txt	B	母国	ボコク	ボコク	母国	名詞-普通名詞-一般			ボコク	漢		
KG082.txt	I	ご	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG082.txt	I	もっと	モット	モット	もっと	副詞			モット	和	のほうがもっと	G
KG082.txt	I	うまい	ウマイ	ウマイ	甘い	形容詞-一般	形容詞	終止形-一般	ウマイ	和		
KG082.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和	×	G
KG082.txt	I	。			。	補助記号-句点				記号		
KG082.txt	B	なるほど	ナルホド	ナルホド	成る程	副詞			ナルホド	和	では、	G
KG082.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG082.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG082.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和	が	G
KG082.txt	I	うまう	ウモー	ウム	績む	動詞-一般	文語四段-マ行	意志推量形	ウム	和		
KG082.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	ナル	和		
KG082.txt	I	と	ト	ト	と	助詞-接続助詞			ト	和	には	G
KG082.txt	I	どう	ドー	ドウ	どう	副詞			ドウ	和		
KG082.txt	I	すれ	スレ	スル	為る	動詞-非自立可能	サ行変格	仮定形-一般	スル	和		
KG082.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和		
KG082.txt	I	いい	イー	ヨイ	良い	形容詞-非自立可能	形容詞	終止形-一般	イイ	和		
KG082.txt	I	か	カ	カ	か	助詞-終助詞			カ	和	のか	G
KG082.txt	I	。			。	補助記号-句点				記号		
KG082.txt	B	　			　	空白				記号		
KG082.txt	I	まず	マズ	マズ	先ず	副詞			マズ	和		
KG082.txt	I	、			、	補助記号-読点				記号		
KG082.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG082.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG082.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和	が	G
KG082.txt	I	うまう	ウモー	ウム	績む	動詞-一般	文語四段-マ行	意志推量形	ウム	和		
KG082.txt	I	なれる	ナレル	ナル	成る	動詞-非自立可能	下一段-ラ行-一般	終止形-一般	ナレル	和	なる	G
KG082.txt	I	と	ト	ト	と	助詞-接続助詞			ト	和	には	G
KG082.txt	I	私	ワタクシ	ワタクシ	私-代名詞	代名詞			ワタクシ	和	×	S,G
KG082.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和	×	S,G
KG082.txt	I	その	ソノ	ソノ	其の	連体詞			ソノ	和		
KG082.txt	I	国	クニ	クニ	国	名詞-普通名詞-一般			クニ	和		
KG082.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG082.txt	I	その	ソノ	ソノ	其の	連体詞			ソノ	和		
KG082.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG082.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG082.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG082.txt	I	ずっと	ズット	ズット	ずっと	副詞			ズット	和		
KG082.txt	I	かんしん	カンシン	カンシン	関心	名詞-普通名詞-一般			カンシン	漢		
KG082.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG082.txt	I	もち	モチ	モツ	持つ	動詞-一般	五段-タ行	連用形-一般	モツ	和	持た	G
KG082.txt	I	なけれ	ナケレ	ナイ	ない	助動詞	助動詞-ナイ	仮定形-一般	ナイ	和		
KG082.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和		
KG082.txt	I	なら	ナラ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	未然形-一般	ナル	和		
KG082.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和		
KG082.txt	I	。			。	補助記号-句点				記号		
KG082.txt	B	国語	コクゴ	コクゴ	国語	名詞-普通名詞-一般			コクゴ	漢		
KG082.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG082.txt	I	その	ソノ	ソノ	其の	連体詞			ソノ	和		
KG082.txt	I	国	クニ	クニ	国	名詞-普通名詞-一般			クニ	和		
KG082.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG082.txt	I	文化	ブンカ	ブンカ	文化	名詞-普通名詞-一般			ブンカ	漢		
KG082.txt	I	と	ト	ト	と	助詞-格助詞			ト	和		
KG082.txt	I	ふか	フカ	フカ	鱶	名詞-普通名詞-一般			フカ	和	深い	C
KG082.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	×	C
KG082.txt	I	かんけい	カンケー	カンケイ	関係	名詞-普通名詞-サ変可能			カンケイ	漢		
KG082.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG082.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和		
KG082.txt	I	。			。	補助記号-句点				記号		
KG082.txt	B	その	ソノ	ソノ	其の	連体詞			ソノ	和		
KG082.txt	I	国	クニ	クニ	国	名詞-普通名詞-一般			クニ	和		
KG082.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG082.txt	I	ふかい	フカイ	フカイ	深い	形容詞-一般	形容詞	終止形-一般	フカイ	和		
KG082.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG082.txt	I	かんしん	カンシン	カンシン	関心	名詞-普通名詞-一般			カンシン	漢		
KG082.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG082.txt	I	あれ	アレ	アル	有る	動詞-非自立可能	五段-ラ行-一般	仮定形-一般	アル	和		
KG082.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和		
KG082.txt	I	しぜん	シゼン	シゼン	自然	形状詞-一般			シゼン	漢		
KG082.txt	I	に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	ダ	和		
KG082.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG082.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG082.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和	×	G
KG082.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和		
KG082.txt	I	すこし	スコシ	スコシ	少し	副詞			スコシ	和		
KG082.txt	I	ずつ	ズツ	ズツ	ずつ	助詞-副助詞			ズツ	和		
KG082.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和		
KG082.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	ナル	和		
KG082.txt	I	だろう	ダロー	ダ	だ	助動詞	助動詞-ダ	意志推量形	ダ	和		
KG082.txt	I	。			。	補助記号-句点				記号		
KG082.txt	B	　			　	空白				記号		
KG082.txt	I	その	ソノ	ソノ	其の	連体詞			ソノ	和		
KG082.txt	I	つぎ	ツギ	ツギ	次	名詞-普通名詞-一般			ツギ	和		
KG082.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG082.txt	I	私	ワタクシ	ワタクシ	私-代名詞	代名詞			ワタクシ	和	×	S,G
KG082.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和	×	S,G
KG082.txt	I	うまく	ウマク	ウマイ	甘い	形容詞-一般	形容詞	連用形-一般	ウマイ	和	×	S,G
KG082.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連体形-一般	ナル	和	その	S,G
KG082.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG082.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG082.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG082.txt	I	いつ	イツ	イツ	何時	代名詞			イツ	和		
KG082.txt	I	も	モ	モ	も	助詞-係助詞			モ	和		
KG082.txt	I	生活	セーカツ	セイカツ	生活	名詞-普通名詞-サ変可能			セイカツ	漢	習慣	C,G
KG082.txt	I	化	カ	カ	化	接尾辞-名詞的-サ変可能			カ	漢		
KG082.txt	I	すれ	スレ	スル	為る	動詞-非自立可能	サ行変格	仮定形-一般	スル	和	しなけれ	G
KG082.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和		
KG082.txt	I	なら	ナラ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	未然形-一般	ナル	和		
KG082.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和		
KG082.txt	I	。			。	補助記号-句点				記号		
KG082.txt	B	自由	ジユー	ジユウ	自由	名詞-普通名詞-形状詞可能			ジユウ	漢		
KG082.txt	I	時間	ジカン	ジカン	時間	名詞-普通名詞-副詞可能			ジカン	漢		
KG082.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG082.txt	I	その	ソノ	ソノ	其の	連体詞			ソノ	和		
KG082.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG082.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG082.txt	I	で	デ	デ	で	助詞-格助詞			デ	和		
KG082.txt	I	書い	カイ	カク	書く	動詞-一般	五段-カ行-一般	連用形-イ音便	カク	和		
KG082.txt	I	た	タ	タ	た	助動詞	助動詞-タ	連体形-一般	タ	和		
KG082.txt	I	新問	シンブン	シンブン	新聞	名詞-普通名詞-一般			シンブン	漢	新聞	C
KG082.txt	I	と	ト	ト	と	助詞-格助詞			ト	和	や	S
KG082.txt	I	か	カ	カ	か	助詞-副助詞			カ	和	×	S
KG082.txt	I	、			、	補助記号-読点				記号		
KG082.txt	I	まんが	マンガ	マンガ	漫画	名詞-普通名詞-一般			マンガ	漢		
KG082.txt	I	、			、	補助記号-読点				記号		
KG082.txt	I	ドラマ	ドラマ	ドラマ	ドラマ	名詞-普通名詞-一般			ドラマ	外		
KG082.txt	I	など	ナド	ナド	など	助詞-副助詞			ナド	和		
KG082.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG082.txt	I	見る	ミル	ミル	見る	動詞-非自立可能	上一段-マ行	終止形-一般	ミル	和	見	G
KG082.txt	I	と	ト	ト	と	助詞-格助詞			ト	和	たり	G
KG082.txt	I	か	カ	カ	か	助詞-副助詞			カ	和	、	
KG082.txt	I	草語	タンゴ	タンゴ	単語	名詞-普通名詞-一般			タンゴ	漢	単語	C
KG082.txt	I	と	ト	ト	と	助詞-格助詞			ト	和	や	G
KG082.txt	I	ぶんぽ	ブンポー	ブンポウ	文法	名詞-普通名詞-一般			ブンポウ	漢	ぶんぽう	C
KG082.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG082.txt	I	べんきょう	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG082.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	終止形-一般	スル	和		
KG082.txt	I	。			。	補助記号-句点				記号		
KG082.txt	B	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG082.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG082.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG082.txt	I	生活	セーカツ	セイカツ	生活	名詞-普通名詞-サ変可能			セイカツ	漢	習慣	C,G
KG082.txt	I	化	カ	カ	化	接尾辞-名詞的-サ変可能			カ	漢		
KG082.txt	I	すれ	スレ	スル	為る	動詞-非自立可能	サ行変格	仮定形-一般	スル	和		
KG082.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和		
KG082.txt	I	その	ソノ	ソノ	其の	連体詞			ソノ	和		
KG082.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG082.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG082.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG082.txt	I	したしい	シタシー	シタシイ	親しい	形容詞-一般	形容詞	終止形-一般	シタシイ	和	親しく	G
KG082.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	×	G
KG082.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	ナル	和		
KG082.txt	I	だろう	ダロー	ダ	だ	助動詞	助動詞-ダ	意志推量形	ダ	和		
KG082.txt	I	。			。	補助記号-句点				記号		
KG082.txt	B	それ	ソレ	ソレ	其れ	代名詞			ソレ	和	そう	G
KG082.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	すれ	G
KG082.txt	I	すれ	スレ	スル	為る	動詞-非自立可能	サ行変格	仮定形-一般	スル	和	ば	G
KG082.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和	×	G
KG082.txt	I	しぜん	シゼン	シゼン	自然	形状詞-一般			シゼン	漢		
KG082.txt	I	に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	ダ	和		
KG082.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢	外国語	C,G
KG082.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG082.txt	I	べんきょう	ベンキョー	ベンキョウ	勉強	名詞-普通名詞-サ変可能			ベンキョウ	漢		
KG082.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG082.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	ナル	和		
KG082.txt	I	。			。	補助記号-句点				記号		
KG082.txt	B	　			　	空白				記号		
KG082.txt	I	何	ナン	ナニ	何	代名詞			ナン	和		
KG082.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和	×	G
KG082.txt	I	より	ヨリ	ヨル	拠る	動詞-一般	五段-ラ行-一般	連用形-一般	ヨル	和		
KG082.txt	I	げんご	ゲンゴ	ゲンゴ	言語	名詞-普通名詞-一般			ゲンゴ	漢		
KG082.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和		
KG082.txt	I	学ぶ	マナブ	マナブ	学ぶ	動詞-一般	五段-バ行	連体形-一般	マナブ	和		
KG082.txt	I	ため	タメ	タメ	為	名詞-普通名詞-副詞可能			タメ	和		
KG082.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和		
KG082.txt	I	一番	イチバン	イチバン	一番	副詞			イチバン	漢		
KG082.txt	I	重要	ジューヨー	ジュウヨウ	重要	形状詞-一般			ジュウヨウ	漢		
KG082.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和		
KG082.txt	I	もの	モノ	モノ	物	名詞-普通名詞-サ変可能			モノ	和		
KG082.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG082.txt	I	草語	タンゴ	タンゴ	単語	名詞-普通名詞-一般			タンゴ	漢	単語	C
KG082.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和		
KG082.txt	I	。			。	補助記号-句点				記号		
KG082.txt	B	げんご	ゲンゴ	ゲンゴ	言語	名詞-普通名詞-一般			ゲンゴ	漢		
KG082.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和		
KG082.txt	I	基本	キホン	キホン	基本	名詞-普通名詞-一般			キホン	漢		
KG082.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和		
KG082.txt	I	草語	タンゴ	タンゴ	単語	名詞-普通名詞-一般			タンゴ	漢	単語	C
KG082.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和		
KG082.txt	I	。			。	補助記号-句点				記号		
KG082.txt	B	草語	タンゴ	タンゴ	単語	名詞-普通名詞-一般			タンゴ	漢	単語	C
KG082.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和	が	G
KG082.txt	I	たくさん	タクサン	タクサン	沢山	副詞			タクサン	漢		
KG082.txt	I	わかる	ワカル	ワカル	分かる	動詞-一般	五段-ラ行-一般	終止形-一般	ワカル	和	わかれ	G
KG082.txt	I	と	ト	ト	と	助詞-接続助詞			ト	和	ば	G
KG082.txt	I	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢		
KG082.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢		
KG082.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和	が	G
KG082.txt	I	もっと	モット	モット	もっと	副詞			モット	和		
KG082.txt	I	よく	ヨク	ヨク	良く	副詞			ヨク	和		
KG082.txt	I	聞き	キキ	キク	聞く	動詞-一般	五段-カ行-一般	連用形-一般	キク	和	聞け	G
