KN312.txt	B	これ	コレ	コレ	此れ	代名詞			コレ	和
KN312.txt	I	方	カタ	カタ	方	接尾辞-名詞的-一般			カタ	和
KN312.txt	I	です	デス	デス	です	助動詞	助動詞-デス	終止形-一般	デス	和
KN312.txt	I	。			。	補助記号-句点				記号
KN312.txt	B	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
KN312.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	学習	ガクシュー	ガクシュウ	学習	名詞-普通名詞-サ変可能			ガクシュウ	漢
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	おい	オイ	オク	於く	動詞-一般	五段-カ行-一般	連用形-イ音便	オク	和
KN312.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KN312.txt	I	最も	モットモ	モットモ	最も	副詞			モットモ	和
KN312.txt	I	苦労	クロー	クロウ	苦労	名詞-普通名詞-サ変形状詞可能			クロウ	漢
KN312.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
KN312.txt	I	分野	ブンヤ	ブンヤ	分野	名詞-普通名詞-一般			ブンヤ	漢
KN312.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KN312.txt	I	イントネーション	イントネーション	イントネーション	イントネーション	名詞-普通名詞-一般			イントネーション	外
KN312.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
KN312.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KN312.txt	I	思い	オモイ	オモウ	思う	動詞-一般	五段-ワア行-一般	連用形-一般	オモウ	和
KN312.txt	I	ます	マス	マス	ます	助動詞	助動詞-マス	終止形-一般	マス	和
KN312.txt	I	。			。	補助記号-句点				記号
KN312.txt	B	よく	ヨク	ヨク	良く	副詞			ヨク	和
KN312.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
KN312.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	友だち	トモダチ	トモダチ	友達	名詞-普通名詞-一般			トモダチ	和
KN312.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和
KN312.txt	I	言わ	イワ	イウ	言う	動詞-一般	五段-ワア行-イウ	未然形-一般	イウ	和
KN312.txt	I	れる	レル	レル	れる	助動詞	下一段-ラ行-一般	連体形-一般	レル	和
KN312.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
KN312.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
KN312.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
KN312.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KN312.txt	I	漢字	カンジ	カンジ	漢字	名詞-普通名詞-一般			カンジ	漢
KN312.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KN312.txt	I	ひらがな	ヒラガナ	ヒラガナ	平仮名	名詞-普通名詞-一般			ヒラガナ	和
KN312.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KN312.txt	I	カタカナ	カタカナ	カタカナ	片仮名	名詞-普通名詞-一般			カタカナ	和	の	G
KN312.txt	I	3	サン	サン	三	名詞-数詞			サン	漢
KN312.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和
KN312.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
KN312.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和	文字がある	G
KN312.txt	I	から	カラ	カラ	から	助詞-接続助詞			カラ	和
KN312.txt	I	大変	タイヘン	タイヘン	大変	形状詞-一般			タイヘン	漢
KN312.txt	I	じゃ	ジャ	ダ	だ	助動詞	助動詞-ダ	連用形-融合	ダ	和
KN312.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	終止形-一般	ナイ	和
KN312.txt	I	か	カ	カ	か	助詞-終助詞			カ	和
KN312.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KN312.txt	I	いう	ユー	イウ	言う	動詞-一般	五段-ワア行-イウ	連体形-一般	イウ	和
KN312.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
KN312.txt	I	です	デス	デス	です	助動詞	助動詞-デス	終止形-一般	デス	和
KN312.txt	I	が	ガ	ガ	が	助詞-接続助詞			ガ	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	私	ワタクシ	ワタクシ	私-代名詞	代名詞			ワタクシ	和
KN312.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
KN312.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	漢字	カンジ	カンジ	漢字	名詞-普通名詞-一般			カンジ	漢
KN312.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KN312.txt	I	暗記	アンキ	アンキ	暗記	名詞-普通名詞-サ変可能			アンキ	漢
KN312.txt	I	力	リョク	リョク	力	接尾辞-名詞的-一般			リョク	漢
KN312.txt	I	さえ	サエ	サエ	さえ	助詞-副助詞			サエ	和
KN312.txt	I	あれ	アレ	アル	有る	動詞-非自立可能	五段-ラ行-一般	仮定形-一般	アル	和
KN312.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和
KN312.txt	I	なん	ナン	ナニ	何	代名詞			ナン	和
KN312.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KN312.txt	I	か	カ	カ	か	助詞-副助詞			カ	和
KN312.txt	I	なり	ナリ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連用形-一般	ナル	和
KN312.txt	I	ます	マス	マス	ます	助動詞	助動詞-マス	終止形-一般	マス	和
KN312.txt	I	。			。	補助記号-句点				記号
KN312.txt	B	また	マタ	マタ	又	接続詞			マタ	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	毎日	マイニチ	マイニチ	毎日	名詞-普通名詞-副詞可能			マイニチ	漢
KN312.txt	I	欠かさ	カカサ	カカス	欠かす	動詞-一般	五段-サ行	未然形-一般	カカス	和
KN312.txt	I	ず	ズ	ズ	ず	助動詞	助動詞-ヌ	連用形-一般	ヌ	和
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	漢字	カンジ	カンジ	漢字	名詞-普通名詞-一般			カンジ	漢
KN312.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KN312.txt	I	目	メ	メ	目	名詞-普通名詞-一般			メ	和
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
KN312.txt	I	環境	カンキョー	カンキョウ	環境	名詞-普通名詞-一般			カンキョウ	漢
KN312.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
KN312.txt	I	あれ	アレ	アル	有る	動詞-非自立可能	五段-ラ行-一般	仮定形-一般	アル	和
KN312.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和
KN312.txt	I	自然	シゼン	シゼン	自然	名詞-普通名詞-一般			シゼン	漢
KN312.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KN312.txt	I	覚え	オボエ	オボエル	覚える	動詞-一般	下一段-ア行	未然形-一般	オボエル	和
KN312.txt	I	られる	ラレル	ラレル	られる	助動詞	下一段-ラ行-一般	終止形-一般	ラレル	和
KN312.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KN312.txt	I	思い	オモイ	オモウ	思う	動詞-一般	五段-ワア行-一般	連用形-一般	オモウ	和
KN312.txt	I	ます	マス	マス	ます	助動詞	助動詞-マス	終止形-一般	マス	和
KN312.txt	I	。			。	補助記号-句点				記号
KN312.txt	B	今	イマ	イマ	今	名詞-普通名詞-副詞可能			イマ	和
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	世の中	ヨノナカ	ヨノナカ	世の中	名詞-普通名詞-一般			ヨノナカ	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	漢字	カンジ	カンジ	漢字	名詞-普通名詞-一般			カンジ	漢
KN312.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KN312.txt	I	読める	ヨメル	ヨム	読む	動詞-一般	下一段-マ行	連体形-一般	ヨメル	和
KN312.txt	I	力	チカラ	チカラ	力	名詞-普通名詞-一般			チカラ	和
KN312.txt	I	さえ	サエ	サエ	さえ	助詞-副助詞			サエ	和
KN312.txt	I	持っ	モッ	モツ	持つ	動詞-一般	五段-タ行	連用形-促音便	モツ	和
KN312.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KN312.txt	I	いれ	イレ	イル	居る	動詞-非自立可能	上一段-ア行	仮定形-一般	イル	和
KN312.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和
KN312.txt	I	問題	モンダイ	モンダイ	問題	名詞-普通名詞-一般			モンダイ	漢
KN312.txt	I	なく	ナク	ナイ	無い	形容詞-非自立可能	形容詞	連用形-一般	ナイ	和
KN312.txt	I	暮らせ	クラセ	クラス	暮らす	動詞-一般	下一段-サ行	連用形-一般	クラセル	和
KN312.txt	I	ます	マス	マス	ます	助動詞	助動詞-マス	終止形-一般	マス	和
KN312.txt	I	。			。	補助記号-句点				記号
KN312.txt	B	しかし	シカシ	シカシ	然し	接続詞			シカシ	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	イントネーション	イントネーション	イントネーション	イントネーション	名詞-普通名詞-一般			イントネーション	外
KN312.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KN312.txt	I	自然	シゼン	シゼン	自然	形状詞-一般			シゼン	漢
KN312.txt	I	に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	ダ	和
KN312.txt	I	身	ミ	ミ	身	名詞-普通名詞-一般			ミ	和
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	つく	ツク	ツク	付く	動詞-非自立可能	五段-カ行-一般	連体形-一般	ツク	和
KN312.txt	I	もの	モノ	モノ	物	名詞-普通名詞-サ変可能			モノ	和
KN312.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
KN312.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KN312.txt	I	あり	アリ	アル	有る	動詞-非自立可能	五段-ラ行-一般	連用形-一般	アル	和
KN312.txt	I	ませ	マセ	マス	ます	助動詞	助動詞-マス	未然形-一般	マス	和
KN312.txt	I	ん	ン	ズ	ず	助動詞	助動詞-ヌ	終止形-撥音便	ヌ	和
KN312.txt	I	。			。	補助記号-句点				記号
KN312.txt	B	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
KN312.txt	I	それぞれ	ソレゾレ	ソレゾレ	其々	名詞-普通名詞-副詞可能			ソレゾレ	和
KN312.txt	I	母国	ボコク	ボコク	母国	名詞-普通名詞-一般			ボコク	漢
KN312.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	クセ	クセ	クセ	癖	名詞-普通名詞-一般			クセ	和
KN312.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
KN312.txt	I	残っ	ノコッ	ノコル	残る	動詞-一般	五段-ラ行-一般	連用形-促音便	ノコル	和
KN312.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KN312.txt	I	い	イ	イル	居る	動詞-非自立可能	上一段-ア行	連用形-一般	イル	和
KN312.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KN312.txt	I	どう	ドー	ドウ	どう	副詞			ドウ	和
KN312.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
KN312.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KN312.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
KN312.txt	I	なまっ	ナマッ	ナマル	訛る	動詞-一般	五段-ラ行-一般	連用形-促音便	ナマル	和
KN312.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KN312.txt	I	しまう	シマウ	シマウ	仕舞う	動詞-非自立可能	五段-ワア行-一般	連体形-一般	シマウ	和
KN312.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
KN312.txt	I	です	デス	デス	です	助動詞	助動詞-デス	終止形-一般	デス	和
KN312.txt	I	。			。	補助記号-句点				記号
KN312.txt	B	その	ソノ	ソノ	其の	連体詞			ソノ	和
KN312.txt	I	なまり	ナマリ	ナマリ	訛り	名詞-普通名詞-一般			ナマリ	和
KN312.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KN312.txt	I	なくし	ナクシ	ナクス	無くす	動詞-一般	五段-サ行	連用形-一般	ナクス	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
KN312.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	よう	ヨー	ヨウ	様	形状詞-助動詞語幹			ヨウ	漢
KN312.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和
KN312.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
KN312.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
KN312.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KN312.txt	I	くし	クシ	クシ	櫛	名詞-普通名詞-一般			クシ	和
KN312.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
KN312.txt	I	ため	タメ	タメ	為	名詞-普通名詞-副詞可能			タメ	和
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
KN312.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	話し	ハナシ	ハナス	話す	動詞-一般	五段-サ行	連用形-一般	ハナス	和
KN312.txt	I	方	カタ	カタ	方	接尾辞-名詞的-一般			カタ	和
KN312.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KN312.txt	I	真似	マネ	マネ	真似	名詞-普通名詞-サ変可能			マネ	和
KN312.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
KN312.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
KN312.txt	I	しか	シカ	シカ	しか	助詞-副助詞			シカ	和
KN312.txt	I	あり	アリ	アル	有る	動詞-非自立可能	五段-ラ行-一般	連用形-一般	アル	和
KN312.txt	I	ませ	マセ	マス	ます	助動詞	助動詞-マス	未然形-一般	マス	和
KN312.txt	I	ん	ン	ズ	ず	助動詞	助動詞-ヌ	終止形-撥音便	ヌ	和
KN312.txt	I	。			。	補助記号-句点				記号
KN312.txt	B	私	ワタクシ	ワタクシ	私-代名詞	代名詞			ワタクシ	和
KN312.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KN312.txt	I	テレビ	テレビ	テレビ	テレビ	名詞-普通名詞-一般			テレビ	外
KN312.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KN312.txt	I	見る	ミル	ミル	見る	動詞-非自立可能	上一段-マ行	連体形-一般	ミル	和
KN312.txt	I	とき	トキ	トキ	時	名詞-普通名詞-副詞可能			トキ	和
KN312.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KN312.txt	I	芸能	ゲーノー	ゲイノウ	芸能	名詞-普通名詞-一般			ゲイノウ	漢
KN312.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	モノマネ	モノマネ	モノマネ	物真似	名詞-普通名詞-一般			モノマネ	和
KN312.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KN312.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	電車	デンシャ	デンシャ	電車	名詞-普通名詞-一般			デンシャ	漢
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	乗っ	ノッ	ノル	乗る	動詞-一般	五段-ラ行-一般	連用形-促音便	ノル	和
KN312.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KN312.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
KN312.txt	I	とき	トキ	トキ	時	名詞-普通名詞-副詞可能			トキ	和
KN312.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KN312.txt	I	車内	シャナイ	シャナイ	車内	名詞-普通名詞-一般			シャナイ	漢
KN312.txt	I	放送	ホーソー	ホウソウ	放送	名詞-普通名詞-サ変可能			ホウソウ	漢
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	駅員	エキイン	エキイン	駅員	名詞-普通名詞-一般			エキイン	漢
KN312.txt	I	さん	サン	サン	さん	接尾辞-名詞的-一般			サン	和
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	モノマネ	モノマネ	モノマネ	物真似	名詞-普通名詞-一般			モノマネ	和
KN312.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KN312.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
KN312.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和
KN312.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和
KN312.txt	I	。			。	補助記号-句点				記号
KN312.txt	B	アルバイト	アルバイト	アルバイト	アルバイト	名詞-普通名詞-サ変可能			アルバイト	外
KN312.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KN312.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
KN312.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KN312.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
KN312.txt	I	とき	トキ	トキ	時	名詞-普通名詞-副詞可能			トキ	和
KN312.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KN312.txt	I	店長	テンチョー	テンチョウ	店長	名詞-普通名詞-一般			テンチョウ	漢
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	接客	セッキャク	セッキャク	接客	名詞-普通名詞-サ変可能			セッキャク	漢
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	やり	ヤリ	ヤル	遣る	動詞-非自立可能	五段-ラ行-一般	連用形-一般	ヤル	和
KN312.txt	I	方	カタ	カタ	方	接尾辞-名詞的-一般			カタ	和
KN312.txt	I	より	ヨリ	ヨリ	より	助詞-格助詞			ヨリ	和
KN312.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
KN312.txt	I	その	ソノ	ソノ	其の	連体詞			ソノ	和
KN312.txt	I	言い	イー	イウ	言う	動詞-一般	五段-ワア行-イウ	連用形-一般	イウ	和
KN312.txt	I	方	カタ	カタ	方	接尾辞-名詞的-一般			カタ	和
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	注目	チューモク	チュウモク	注目	名詞-普通名詞-サ変可能			チュウモク	漢
KN312.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
KN312.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和
KN312.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和
KN312.txt	I	。			。	補助記号-句点				記号
KN312.txt	B	そう	ソー	ソウ	そう	副詞			ソウ	和
KN312.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
KN312.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
KN312.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
KN312.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
KN312.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
KN312.txt	I	特有	トクユー	トクユウ	特有	形状詞-一般			トクユウ	漢
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	発音	ハツオン	ハツオン	発音	名詞-普通名詞-サ変可能			ハツオン	漢
KN312.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
KN312.txt	I	イントネーション	イントネーション	イントネーション	イントネーション	名詞-普通名詞-一般			イントネーション	外
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	慣れる	ナレル	ナレル	慣れる	動詞-非自立可能	下一段-ラ行-一般	連体形-一般	ナレル	和
KN312.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
KN312.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
KN312.txt	I	でき	デキ	デキル	出来る	動詞-非自立可能	上一段-カ行	連用形-一般	デキル	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	よく	ヨク	ヨク	良く	副詞			ヨク	和
KN312.txt	I	日本	ニッポン	ニッポン	日本	名詞-固有名詞-地名-国			ニッポン	固
KN312.txt	I	人	ジン	ジン	人	接尾辞-名詞的-一般			ジン	漢
KN312.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
KN312.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KN312.txt	I	思わ	オモワ	オモウ	思う	動詞-一般	五段-ワア行-一般	未然形-一般	オモウ	和
KN312.txt	I	れる	レル	レル	れる	助動詞	下一段-ラ行-一般	連体形-一般	レル	和
KN312.txt	I	よう	ヨー	ヨウ	様	形状詞-助動詞語幹			ヨウ	漢
KN312.txt	I	に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	ダ	和
KN312.txt	I	なり	ナリ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	連用形-一般	ナル	和
KN312.txt	I	まし	マシ	マス	ます	助動詞	助動詞-マス	連用形-一般	マス	和
KN312.txt	I	た	タ	タ	た	助動詞	助動詞-タ	終止形-一般	タ	和
KN312.txt	I	。			。	補助記号-句点				記号
KN312.txt	B	外国	ガイコク	ガイコク	外国	名詞-普通名詞-一般			ガイコク	漢
KN312.txt	I	語	ゴ	ゴ	語	名詞-普通名詞-一般			ゴ	漢
KN312.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KN312.txt	I	学ん	マナン	マナブ	学ぶ	動詞-一般	五段-バ行	連用形-撥音便	マナブ	和
KN312.txt	I	で	デ	テ	て	助詞-接続助詞			デ	和
KN312.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
KN312.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	とっ	トッ	トル	取る	動詞-一般	五段-ラ行-一般	連用形-促音便	トル	和
KN312.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KN312.txt	I	、			、	補助記号-読点				記号
KN312.txt	I	現地	ゲンチ	ゲンチ	現地	名詞-普通名詞-一般			ゲンチ	漢
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KN312.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
KN312.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KN312.txt	I	思わ	オモワ	オモウ	思う	動詞-一般	五段-ワア行-一般	未然形-一般	オモウ	和
KN312.txt	I	れる	レル	レル	れる	助動詞	下一段-ラ行-一般	連体形-一般	レル	和
KN312.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
KN312.txt	I	以上	イジョー	イジョウ	以上	名詞-普通名詞-副詞可能			イジョウ	漢
KN312.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
