TM056jp.txt	I	I	アイ	アイ	Ｉ	記号-文字			アイ	記号
TM056jp.txt	I	チェック	チェック	チェック	チェック	名詞-普通名詞-サ変可能			チェック	外
TM056jp.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
TM056jp.txt	I	たり	タリ	タリ	たり	助詞-副助詞			タリ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	ブログ	ブログ	ブログ	ブログ	名詞-普通名詞-一般			ブログ	外
TM056jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
TM056jp.txt	I	見	ミ	ミル	見る	動詞-非自立可能	上一段-マ行	連用形-一般	ミル	和
TM056jp.txt	I	たり	タリ	タリ	たり	助詞-副助詞			タリ	和
TM056jp.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	終止形-一般	スル	和
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	ネット	ネット	ネット	ネット	名詞-普通名詞-一般			ネット	外
TM056jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM056jp.txt	I	ニュース	ニュース	ニュース	ニュース	名詞-普通名詞-一般			ニュース	外
TM056jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
TM056jp.txt	I	読む	ヨム	ヨム	読む	動詞-一般	五段-マ行	連体形-一般	ヨム	和
TM056jp.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	私	ワタクシ	ワタクシ	私-代名詞	代名詞			ワタクシ	和
TM056jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
TM056jp.txt	I	とっ	トッ	トル	取る	動詞-一般	五段-ラ行-一般	連用形-促音便	トル	和
TM056jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	毎日	マイニチ	マイニチ	毎日	名詞-普通名詞-副詞可能			マイニチ	漢
TM056jp.txt	I	欠く	カク	カク	欠く	動詞-一般	五段-カ行-一般	連体形-一般	カク	和	欠かす	C
TM056jp.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
TM056jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM056jp.txt	I	でき	デキ	デキル	出来る	動詞-非自立可能	上一段-カ行	未然形-一般	デキル	和
TM056jp.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	連体形-一般	ナイ	和
TM056jp.txt	I	課題	カダイ	カダイ	課題	名詞-普通名詞-一般			カダイ	漢	日課	C
TM056jp.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
TM056jp.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和
TM056jp.txt	I	■			■	補助記号-一般				記号
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	□			□	補助記号-一般				記号
TM056jp.txt	I	新聞	シンブン	シンブン	新聞	名詞-普通名詞-一般			シンブン	漢
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	ほう	ホー	ホウ	方	名詞-普通名詞-一般			ホウ	漢
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	どう	ドー	ドウ	どう	副詞			ドウ	和
TM056jp.txt	I	だろう	ダロー	ダ	だ	助動詞	助動詞-ダ	意志推量形	ダ	和
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	新聞	シンブン	シンブン	新聞	名詞-普通名詞-一般			シンブン	漢
TM056jp.txt	I	紙	シ	シ	紙	接尾辞-名詞的-一般			シ	漢
TM056jp.txt	I	くらい	クライ	クライ	くらい	助詞-副助詞			クライ	和
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	大き	オーキ	オオキイ	大きい	形容詞-一般	形容詞	語幹-一般	オオキイ	和
TM056jp.txt	I	さ	サ	サ	さ	接尾辞-名詞的-一般			サ	和
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	通勤	ツーキン	ツウキン	通勤	名詞-普通名詞-サ変可能			ツウキン	漢
TM056jp.txt	I	時間	ジカン	ジカン	時間	名詞-普通名詞-副詞可能			ジカン	漢
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	電車	デンシャ	デンシャ	電車	名詞-普通名詞-一般			デンシャ	漢
TM056jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	非常	ヒジョー	ヒジョウ	非常	形状詞-一般			ヒジョウ	漢
TM056jp.txt	I	に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	ダ	和
TM056jp.txt	I	読み	ヨミ	ヨミ	読み	名詞-普通名詞-一般			ヨミ	和
TM056jp.txt	I	つらい	ツライ	ツライ	辛い	形容詞-一般	形容詞	終止形-一般	ツライ	和
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	他	ホカ	ホカ	他	名詞-普通名詞-副詞可能			ホカ	和
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
TM056jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
TM056jp.txt	I	とっ	トッ	トル	取る	動詞-一般	五段-ラ行-一般	連用形-促音便	トル	和
TM056jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM056jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
TM056jp.txt	I	迷惑	メーワク	メイワク	迷惑	名詞-普通名詞-サ変形状詞可能			メイワク	漢
TM056jp.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
TM056jp.txt	I	し	シ	シ	し	助詞-接続助詞			シ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	読ん	ヨン	ヨム	読む	動詞-一般	五段-マ行	連用形-撥音便	ヨム	和
TM056jp.txt	I	でる	デル	テル	てる	助動詞	下一段-ダ行	連体形-一般	デル	和
TM056jp.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
TM056jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
TM056jp.txt	I	面倒	メンドー	メンドウ	面倒	名詞-普通名詞-形状詞可能			メンドウ	漢
TM056jp.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
TM056jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
TM056jp.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和
TM056jp.txt	I	だろう	ダロー	ダ	だ	助動詞	助動詞-ダ	意志推量形	ダ	和
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	もちろん	モチロン	モチロン	勿論	副詞			モチロン	漢
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	その	ソノ	ソノ	其の	連体詞			ソノ	和
TM056jp.txt	I	墨	スミ	スミ	墨	名詞-普通名詞-一般			スミ	和
TM056jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM056jp.txt	I	手	テ	テ	手	名詞-普通名詞-一般			テ	和
TM056jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和	が	G
TM056jp.txt	I	汚れる	ヨゴレル	ヨゴレル	汚れる	動詞-一般	下一段-ラ行-一般	連体形-一般	ヨゴレル	和
TM056jp.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
TM056jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
TM056jp.txt	I	ほとんど	ホトンド	ホトンド	殆ど	名詞-普通名詞-副詞可能			ホトンド	和	わずらわしい	C
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	更に	サラニ	サラニ	更に	接続詞			サラニ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	地球	チキュー	チキュウ	地球	名詞-普通名詞-一般			チキュウ	漢
TM056jp.txt	I	上	ジョー	ジョウ	上	接尾辞-名詞的-副詞可能			ジョウ	漢
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	自然	シゼン	シゼン	自然	名詞-普通名詞-一般			シゼン	漢
TM056jp.txt	I	資源	シゲン	シゲン	資源	名詞-普通名詞-一般			シゲン	漢
TM056jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM056jp.txt	I	減り	ヘリ	ヘル	減る	動詞-一般	五段-ラ行-一般	連用形-一般	ヘル	和
TM056jp.txt	I	つつ	ツツ	ツツ	つつ	助詞-接続助詞			ツツ	和
TM056jp.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	連体形-一般	アル	和
TM056jp.txt	I	今日	キョー	キョウ	今日	名詞-普通名詞-副詞可能			キョウ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	新聞	シンブン	シンブン	新聞	名詞-普通名詞-一般			シンブン	漢
TM056jp.txt	I	紙	シ	シ	紙	接尾辞-名詞的-一般			シ	漢
TM056jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
TM056jp.txt	I	作る	ツクル	ツクル	作る	動詞-一般	五段-ラ行-一般	連体形-一般	ツクル	和
TM056jp.txt	I	ため	タメ	タメ	為	名詞-普通名詞-副詞可能			タメ	和
TM056jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	多く	オーク	オオク	多く	名詞-普通名詞-副詞可能			オオク	和
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	木	キ	キ	木	名詞-普通名詞-一般			キ	和
TM056jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
TM056jp.txt	I	切る	キル	キル	切る	動詞-非自立可能	五段-ラ行-一般	連体形-一般	キル	和
TM056jp.txt	I	必要	ヒツヨー	ヒツヨウ	必要	名詞-普通名詞-形状詞可能			ヒツヨウ	漢
TM056jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM056jp.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和
TM056jp.txt	I	だろう	ダロー	ダ	だ	助動詞	助動詞-ダ	意志推量形	ダ	和	だろうか	G
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	インターネット	インターネット	インターネット	インターネット	名詞-普通名詞-一般			インターネット	外
TM056jp.txt	I	ニュース	ニュース	ニュース	ニュース	名詞-普通名詞-一般			ニュース	外
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	環境	カンキョー	カンキョウ	環境	名詞-普通名詞-一般			カンキョウ	漢
TM056jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
TM056jp.txt	I	やさしい	ヤサシー	ヤサシイ	優しい	形容詞-一般	形容詞	連体形-一般	ヤサシイ	和
TM056jp.txt	I	考え	カンガエ	カンガエ	考え	名詞-普通名詞-一般			カンガエ	不明	×	S
TM056jp.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和	×	S
TM056jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
TM056jp.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和
TM056jp.txt	I	■			■	補助記号-一般				記号
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	□			□	補助記号-一般				記号
TM056jp.txt	I	また	マタ	マタ	又	接続詞			マタ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	もう	モー	モウ	もう	副詞			モウ	和
TM056jp.txt	I	一	ヒト	ヒト	一	名詞-数詞			ヒト	和
TM056jp.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	良い	ヨイ	ヨイ	良い	形容詞-非自立可能	形容詞	連体形-一般	ヨイ	和
TM056jp.txt	I	点	テン	テン	点	名詞-普通名詞-一般			テン	漢
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	インターネット	インターネット	インターネット	インターネット	名詞-普通名詞-一般			インターネット	外
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	便利	ベンリ	ベンリ	便利	名詞-普通名詞-形状詞可能			ベンリ	漢	利便	C
TM056jp.txt	I	性	セー	セイ	性	接尾辞-名詞的-一般			セイ	漢
TM056jp.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
TM056jp.txt	I	あろう	アロー	アル	有る	動詞-非自立可能	五段-ラ行-一般	意志推量形	アル	和
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	携帯	ケータイ	ケイタイ	携帯	名詞-普通名詞-サ変可能			ケイタイ	漢
TM056jp.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
TM056jp.txt	I	パソコン	パソコン	パソコン	パソコン	名詞-普通名詞-一般			パソコン	外
TM056jp.txt	I	など	ナド	ナド	など	助詞-副助詞			ナド	和
TM056jp.txt	I	ネット	ネット	ネット	ネット	名詞-普通名詞-一般			ネット	外
TM056jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
TM056jp.txt	I	つなげ	ツナゲ	ツナゲル	繋げる	動詞-一般	下一段-ガ行	未然形-一般	ツナゲル	和
TM056jp.txt	I	られる	ラレル	ラレル	られる	助動詞	下一段-ラ行-一般	連体形-一般	ラレル	和
TM056jp.txt	I	電子	デンシ	デンシ	電子	名詞-普通名詞-一般			デンシ	漢
TM056jp.txt	I	製品	セーヒン	セイヒン	製品	名詞-普通名詞-一般			セイヒン	漢
TM056jp.txt	I	さえ	サエ	サエ	さえ	助詞-副助詞			サエ	和
TM056jp.txt	I	持っ	モッ	モツ	持つ	動詞-一般	五段-タ行	連用形-促音便	モツ	和
TM056jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM056jp.txt	I	いれ	イレ	イル	居る	動詞-非自立可能	上一段-ア行	仮定形-一般	イル	和
TM056jp.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	どこ	ドコ	ドコ	何処	代名詞			ドコ	和
TM056jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM056jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	いつ	イツ	イツ	何時	代名詞			イツ	和
TM056jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM056jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
TM056jp.txt	I	ニュース	ニュース	ニュース	ニュース	名詞-普通名詞-一般			ニュース	外
TM056jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
TM056jp.txt	I	読む	ヨム	ヨム	読む	動詞-一般	五段-マ行	連体形-一般	ヨム	和
TM056jp.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
TM056jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM056jp.txt	I	できる	デキル	デキル	出来る	動詞-非自立可能	上一段-カ行	終止形-一般	デキル	和
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	世界	セカイ	セカイ	世界	名詞-普通名詞-一般			セカイ	漢
TM056jp.txt	I	各地	カクチ	カクチ	各地	名詞-普通名詞-一般			カクチ	漢
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	出来事	デキゴト	デキゴト	出来事	名詞-普通名詞-一般			デキゴト	和
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和	を	G
TM056jp.txt	I	速い	ハヤイ	ハヤイ	速い	形容詞-一般	形容詞	連体形-一般	ハヤイ	和	即座	C
TM056jp.txt	I	スピード	スピード	スピード	スピード	名詞-普通名詞-一般			スピード	外	に	C
TM056jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和	×	C
TM056jp.txt	I	手	テ	テ	手	名詞-普通名詞-一般			テ	和
TM056jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
TM056jp.txt	I	入れる	イレル	イレル	入れる	動詞-一般	下一段-ラ行-一般	連体形-一般	イレル	和	入れられる	G
TM056jp.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	ありがたい	アリガタイ	アリガタイ	有り難い	形容詞-一般	形容詞	終止形-一般	アリガタイ	和
TM056jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
TM056jp.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和
TM056jp.txt	I	。			。	補助記号-句点				記号
TM056jp.txt	B	国際	コクサイ	コクサイ	国際	名詞-普通名詞-一般			コクサイ	漢
TM056jp.txt	I	社会	シャカイ	シャカイ	社会	名詞-普通名詞-一般			シャカイ	漢
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	一員	イチイン	イチイン	一員	名詞-普通名詞-一般			イチイン	漢
TM056jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
TM056jp.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
TM056jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM056jp.txt	I	生き	イキ	イキル	生きる	動詞-一般	上一段-カ行	連用形-一般	イキル	和
TM056jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM056jp.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
TM056jp.txt	I	我々	ワレワレ	ワレワレ	我々	代名詞			ワレワレ	和
TM056jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
TM056jp.txt	I	とっ	トッ	トル	取る	動詞-一般	五段-ラ行-一般	連用形-促音便	トル	和
TM056jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM056jp.txt	I	、			、	補助記号-読点				記号
TM056jp.txt	I	他人	タニン	タニン	他人	名詞-普通名詞-一般			タニン	漢
TM056jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	情報	ジョーホー	ジョウホウ	情報	名詞-普通名詞-一般			ジョウホウ	漢
TM056jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM056jp.txt	I	交換	コーカン	コウカン	交換	名詞-普通名詞-サ変可能			コウカン	漢
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	最も	モットモ	モットモ	最も	副詞			モットモ	和
TM056jp.txt	I	重要	ジューヨー	ジュウヨウ	重要	形状詞-一般			ジュウヨウ	漢
TM056jp.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和
TM056jp.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
TM056jp.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
TM056jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM056jp.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	終止形-一般	ナイ	和
TM056jp.txt	I	だろう	ダロー	ダ	だ	助動詞	助動詞-ダ	意志推量形	ダ	和
