TM034jp.txt	B	これ	コレ	コレ	此れ	代名詞			コレ	和
TM034jp.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	その	ソノ	ソノ	其の	連体詞			ソノ	和
TM034jp.txt	I	理由	リユー	リユウ	理由	名詞-普通名詞-一般			リユウ	漢
TM034jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM034jp.txt	I	四	ヨン	ヨン	四	名詞-数詞			ヨン	和
TM034jp.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和
TM034jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和	×	G
TM034jp.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和
TM034jp.txt	I	■			■	補助記号-一般				記号
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	□			□	補助記号-一般				記号
TM034jp.txt	I	まず	マズ	マズ	先ず	副詞			マズ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	インターネット	インターネット	インターネット	インターネット	名詞-普通名詞-一般			インターネット	外
TM034jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM034jp.txt	I	ニュース	ニュース	ニュース	ニュース	名詞-普通名詞-一般			ニュース	外
TM034jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM034jp.txt	I	持っ	モッ	モツ	持つ	動詞-一般	五段-タ行	連用形-促音便	モツ	和
TM034jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM034jp.txt	I	いく	イク	イク	行く	動詞-非自立可能	五段-カ行-イク	連体形-一般	イク	和
TM034jp.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
TM034jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和	が	G
TM034jp.txt	I	でき	デキ	デキル	出来る	動詞-非自立可能	上一段-カ行	未然形-一般	デキル	和
TM034jp.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和
TM034jp.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和	ことだ	G
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	私	ワタクシ	ワタクシ	私-代名詞	代名詞			ワタクシ	和
TM034jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM034jp.txt	I	バス	バス	バス	バス-bus	名詞-普通名詞-一般			バス	外
TM034jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM034jp.txt	I	通学	ツーガク	ツウガク	通学	名詞-普通名詞-サ変可能			ツウガク	漢
TM034jp.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
TM034jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM034jp.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
TM034jp.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
TM034jp.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	バス	バス	バス	バス-bus	名詞-普通名詞-一般			バス	外
TM034jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
TM034jp.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
TM034jp.txt	I	とき	トキ	トキ	時	名詞-普通名詞-副詞可能			トキ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	読み物	ヨミモノ	ヨミモノ	読み物	名詞-普通名詞-一般			ヨミモノ	和
TM034jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM034jp.txt	I	なかっ	ナカッ	ナイ	無い	形容詞-非自立可能	形容詞	連用形-促音便	ナイ	和
TM034jp.txt	I	たら	タラ	タ	た	助動詞	助動詞-タ	仮定形-一般	タ	和
TM034jp.txt	I	たまら	タマラ	タマル	堪る	動詞-一般	五段-ラ行-一般	未然形-一般	タマル	和
TM034jp.txt	I	なく	ナク	ナイ	ない	助動詞	助動詞-ナイ	連用形-一般	ナイ	和
TM034jp.txt	I	なる	ナル	ナル	成る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	ナル	和
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	です	デス	デス	です	助動詞	助動詞-デス	終止形-一般	デス	和	だ	S
TM034jp.txt	I	から	カラ	カラ	から	助詞-接続助詞			カラ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	その	ソノ	ソノ	其の	連体詞			ソノ	和
TM034jp.txt	I	とき	トキ	トキ	時	名詞-普通名詞-副詞可能			トキ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	新聞	シンブン	シンブン	新聞	名詞-普通名詞-一般			シンブン	漢
TM034jp.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
TM034jp.txt	I	雑誌	ザッシ	ザッシ	雑誌	名詞-普通名詞-一般			ザッシ	漢
TM034jp.txt	I	など	ナド	ナド	など	助詞-副助詞			ナド	和
TM034jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM034jp.txt	I	役	ヤク	ヤク	役	名詞-普通名詞-一般			ヤク	漢
TM034jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
TM034jp.txt	I	立てる	タテル	タテル	立てる	動詞-一般	下一段-タ行	終止形-一般	タテル	和	立っ	G
TM034jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和	て	G
TM034jp.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和	いる	G
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	「			「	補助記号-括弧開				記号
TM034jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM034jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	P	ピー	ピー	Ｐ	記号-文字			ピー	記号
TM034jp.txt	I	D	ディー	ディー	Ｄ	記号-文字			ディー	記号
TM034jp.txt	I	A	エー	エー	Ａ	記号-文字			エー	記号
TM034jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM034jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
TM034jp.txt	I	読める	ヨメル	ヨム	読む	動詞-一般	下一段-マ行	終止形-一般	ヨメル	和
TM034jp.txt	I	よ	ヨ	ヨ	よ	助詞-終助詞			ヨ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	サイズ	サイズ	サイズ	サイズ	名詞-普通名詞-一般			サイズ	外
TM034jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM034jp.txt	I	小さい	チーサイ	チイサイ	小さい	形容詞-一般	形容詞	終止形-一般	チイサイ	和
TM034jp.txt	I	から	カラ	カラ	から	助詞-接続助詞			カラ	和
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	」			」	補助記号-括弧閉				記号
TM034jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
TM034jp.txt	I	考える	カンガエル	カンガエル	考える	動詞-一般	下一段-ア行	連体形-一般	カンガエル	不明
TM034jp.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
TM034jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
TM034jp.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
TM034jp.txt	I	か	カ	カ	か	助詞-副助詞			カ	和
TM034jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
TM034jp.txt	I	しれ	シレ	シレル	知れる	動詞-一般	下一段-ラ行-一般	未然形-一般	シレル	和
TM034jp.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和
TM034jp.txt	I	が	ガ	ガ	が	助詞-接続助詞			ガ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	しかし	シカシ	シカシ	然し	接続詞			シカシ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	P	ピー	ピー	Ｐ	記号-文字			ピー	記号
TM034jp.txt	I	D	ディー	ディー	Ｄ	記号-文字			ディー	記号
TM034jp.txt	I	A	エー	エー	Ａ	記号-文字			エー	記号
TM034jp.txt	I	など	ナド	ナド	など	助詞-副助詞			ナド	和
TM034jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM034jp.txt	I	安く	ヤスク	ヤスイ	安い	形容詞-一般	形容詞	連用形-一般	ヤスイ	和
TM034jp.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	連体形-一般	ナイ	和
TM034jp.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
TM034jp.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	誰	ダレ	ダレ	誰	代名詞			ダレ	和
TM034jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM034jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
TM034jp.txt	I	買える	カエル	カウ	買う	動詞-一般	下一段-ア行	終止形-一般	カエル	和
TM034jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和	という	G
TM034jp.txt	I	思わ	オモワ	オモウ	思う	動詞-一般	五段-ワア行-一般	未然形-一般	オモウ	和	わけでは	G
TM034jp.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	新聞	シンブン	シンブン	新聞	名詞-普通名詞-一般			シンブン	漢
TM034jp.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
TM034jp.txt	I	雑誌	ザッシ	ザッシ	雑誌	名詞-普通名詞-一般			ザッシ	漢
TM034jp.txt	I	なら	ナラ	ダ	だ	助動詞	助動詞-ダ	仮定形-一般	ダ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	P	ピー	ピー	Ｐ	記号-文字			ピー	記号
TM034jp.txt	I	D	ディー	ディー	Ｄ	記号-文字			ディー	記号
TM034jp.txt	I	A	エー	エー	Ａ	記号-文字			エー	記号
TM034jp.txt	I	より	ヨリ	ヨリ	より	助詞-格助詞			ヨリ	和
TM034jp.txt	I	ずっと	ズット	ズット	ずっと	副詞			ズット	和
TM034jp.txt	I	安い	ヤスイ	ヤスイ	安い	形容詞-一般	形容詞	終止形-一般	ヤスイ	和
TM034jp.txt	I	から	カラ	カラ	から	助詞-接続助詞			カラ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	普及	フキュー	フキュウ	普及	名詞-普通名詞-サ変可能			フキュウ	漢	多くの人が利用	S
TM034jp.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
TM034jp.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和
TM034jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM034jp.txt	I	できる	デキル	デキル	出来る	動詞-非自立可能	上一段-カ行	終止形-一般	デキル	和
TM034jp.txt	I	■			■	補助記号-一般				記号
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	□			□	補助記号-一般				記号
TM034jp.txt	I	そして	ソシテ	ソシテ	そして	接続詞			ソシテ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	インターネット	インターネット	インターネット	インターネット	名詞-普通名詞-一般			インターネット	外
TM034jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和	では	G
TM034jp.txt	I	どこ	ドコ	ドコ	何処	代名詞			ドコ	和
TM034jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM034jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
TM034jp.txt	I	C	シー	シー	C	記号-文字			シー	記号
TM034jp.txt	I	F	エフ	エフ	Ｆ	記号-文字			エフ	記号
TM034jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM034jp.txt	I	見える	ミエル	ミエル	見える	動詞-一般	下一段-ア行	連体形-一般	ミエル	和	目につく	C
TM034jp.txt	I	点	テン	テン	点	名詞-普通名詞-一般			テン	漢
TM034jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM034jp.txt	I	きらい	キライ	キライ	嫌い	名詞-普通名詞-形状詞可能			キライ	和
TM034jp.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	インターネット	インターネット	インターネット	インターネット	名詞-普通名詞-一般			インターネット	外
TM034jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM034jp.txt	I	ニュース	ニュース	ニュース	ニュース	名詞-普通名詞-一般			ニュース	外
TM034jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
TM034jp.txt	I	読ん	ヨン	ヨム	読む	動詞-一般	五段-マ行	連用形-撥音便	ヨム	和
TM034jp.txt	I	で	デ	テ	て	助詞-接続助詞			デ	和
TM034jp.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
TM034jp.txt	I	うち	ウチ	ウチ	内	名詞-普通名詞-副詞可能			ウチ	和	と	G
TM034jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	×	G
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	C	シー	シー	C	記号-文字			シー	記号
TM034jp.txt	I	F	エフ	エフ	Ｆ	記号-文字			エフ	記号
TM034jp.txt	I	だけ	ダケ	ダケ	だけ	助詞-副助詞			ダケ	和
TM034jp.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
TM034jp.txt	I	なく	ナク	ナイ	無い	形容詞-非自立可能	形容詞	連用形-一般	ナイ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	ポップ	ポップ	ポップ	ポップ	名詞-普通名詞-サ変形状詞可能			ポップ	外
TM034jp.txt	I	アップ	アップ	アップ	アップ	名詞-普通名詞-サ変可能			アップ	外
TM034jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
TM034jp.txt	I	たくさん	タクサン	タクサン	沢山	副詞			タクサン	漢
TM034jp.txt	I	出	デ	デル	出る	動詞-一般	下一段-ダ行	連用形-一般	デル	和
TM034jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM034jp.txt	I	くる	クル	クル	来る	動詞-非自立可能	カ行変格	連体形-一般	クル	和
TM034jp.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
TM034jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和	に	G
TM034jp.txt	I	困っ	コマッ	コマル	困る	動詞-一般	五段-ラ行-一般	連用形-促音便	コマル	和
TM034jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM034jp.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	終止形-一般	イル	和
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	しかし	シカシ	シカシ	然し	接続詞			シカシ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	新聞	シンブン	シンブン	新聞	名詞-普通名詞-一般			シンブン	漢
TM034jp.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
TM034jp.txt	I	雑誌	ザッシ	ザッシ	雑誌	名詞-普通名詞-一般			ザッシ	漢
TM034jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
TM034jp.txt	I	読む	ヨム	ヨム	読む	動詞-一般	五段-マ行	終止形-一般	ヨム	和
TM034jp.txt	I	と	ト	ト	と	助詞-接続助詞			ト	和	場合は	G,S
TM034jp.txt	I	そんな	ソンナ	ソンナ	そんな	連体詞			ソンナ	和	そのような	S
TM034jp.txt	I	問題	モンダイ	モンダイ	問題	名詞-普通名詞-一般			モンダイ	漢
TM034jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
TM034jp.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	終止形-一般	ナイ	和
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	読み	ヨミ	ヨム	読む	動詞-一般	五段-マ行	連用形-一般	ヨム	和
TM034jp.txt	I	たく	タク	タイ	たい	助動詞	助動詞-タイ	連用形-一般	タイ	和
TM034jp.txt	I	ない	ナイ	ナイ	無い	形容詞-非自立可能	形容詞	連体形-一般	ナイ	和
TM034jp.txt	I	場合	バアイ	バアイ	場合	名詞-普通名詞-副詞可能			バアイ	和
TM034jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	は	G
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	ページ	ページ	ページ	ページ	名詞-普通名詞-一般			ページ	外
TM034jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
TM034jp.txt	I	チェンジ	チェンジ	チェンジ	チェンジ	名詞-普通名詞-サ変可能			チェンジ	外	めくる	C
TM034jp.txt	I	だけ	ダケ	ダケ	だけ	助詞-副助詞			ダケ	和
TM034jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM034jp.txt	I	いい	イー	ヨイ	良い	形容詞-非自立可能	形容詞	終止形-一般	イイ	和
TM034jp.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和	のだ	G
TM034jp.txt	I	■			■	補助記号-一般				記号
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	□			□	補助記号-一般				記号
TM034jp.txt	I	もう	モー	モウ	もう	副詞			モウ	和
TM034jp.txt	I	一	ヒト	ヒト	一	名詞-数詞			ヒト	和
TM034jp.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和
TM034jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	インターネット	インターネット	インターネット	インターネット	名詞-普通名詞-一般			インターネット	外
TM034jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	×	G
TM034jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM034jp.txt	I	ニュース	ニュース	ニュース	ニュース	名詞-普通名詞-一般			ニュース	外
TM034jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM034jp.txt	I	出る	デル	デル	出る	動詞-一般	下一段-ダ行	連体形-一般	デル	和
TM034jp.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和	×	G
TM034jp.txt	I	速	ハヤ	ハヤイ	速い	形容詞-一般	形容詞	語幹-一般	ハヤイ	和
TM034jp.txt	I	さ	サ	サ	さ	接尾辞-名詞的-一般			サ	和
TM034jp.txt	I	だけ	ダケ	ダケ	だけ	助詞-副助詞			ダケ	和	だけが	G
TM034jp.txt	I	重視	ジューシ	ジュウシ	重視	名詞-普通名詞-サ変可能			ジュウシ	漢
TM034jp.txt	I	さ	サ	スル	為る	動詞-非自立可能	サ行変格	未然形-サ	スル	和
TM034jp.txt	I	れ	レ	レル	れる	助動詞	下一段-ラ行-一般	連用形-一般	レル	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	記事	キジ	キジ	記事	名詞-普通名詞-一般			キジ	漢
TM034jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM034jp.txt	I	完	カン	カン	完	名詞-普通名詞-一般			カン	漢	完成	C
TM034jp.txt	I	整	セー	セイ	セイ	名詞-固有名詞-人名-名			セイ	固	×	C
TM034jp.txt	I	性	セー	セイ	性	接尾辞-名詞的-一般			セイ	漢	度	C
TM034jp.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
TM034jp.txt	I	正しい	タダシー	タダシイ	正しい	形容詞-一般	形容詞	終止形-一般	タダシイ	和
TM034jp.txt	I	か	カ	カ	か	助詞-副助詞			カ	和
TM034jp.txt	I	どう	ドー	ドウ	どう	副詞			ドウ	和
TM034jp.txt	I	か	カ	カ	か	助詞-副助詞			カ	和
TM034jp.txt	I	、			、	補助記号-読点				記号	ということは	G,S
TM034jp.txt	I	多く	オーク	オオク	多く	名詞-普通名詞-副詞可能			オオク	和
TM034jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM034jp.txt	I	場合	バアイ	バアイ	場合	名詞-普通名詞-副詞可能			バアイ	和
TM034jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和	×	G
TM034jp.txt	I	大事	ダイジ	ダイジ	大事	形状詞-一般			ダイジ	漢	重視	C
TM034jp.txt	I	に	ニ	ダ	だ	助動詞	助動詞-ダ	連用形-ニ	ダ	和	×	C
TM034jp.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和
TM034jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
TM034jp.txt	I	い	イ	イル	居る	動詞-非自立可能	上一段-ア行	未然形-一般	イル	和
TM034jp.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	インターネット	インターネット	インターネット	インターネット	名詞-普通名詞-一般			インターネット	外
TM034jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM034jp.txt	I	ニュース	ニュース	ニュース	ニュース	名詞-普通名詞-一般			ニュース	外
TM034jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	読者	ドクシャ	ドクシャ	読者	名詞-普通名詞-一般			ドクシャ	漢	クリック	S,G
TM034jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和	した	S,G
TM034jp.txt	I	クリック	クリック	クリック	クリック	名詞-普通名詞-サ変可能			クリック	外	読者	S,G
TM034jp.txt	I	し	シ	スル	為る	動詞-非自立可能	サ行変格	連用形-一般	スル	和	に	S,G
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	C	シー	シー	C	記号-文字			シー	記号
TM034jp.txt	I	F	エフ	エフ	Ｆ	記号-文字			エフ	記号
TM034jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和	を	G
TM034jp.txt	I	見せ	ミセ	ミセル	見せる	動詞-非自立可能	下一段-サ行	未然形-一般	ミセル	和
TM034jp.txt	I	られる	ラレル	ラレル	られる	助動詞	下一段-ラ行-一般	連体形-一般	ラレル	和
TM034jp.txt	I	だけ	ダケ	ダケ	だけ	助詞-副助詞			ダケ	和
TM034jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和
TM034jp.txt	I	いい	イー	イウ	言う	動詞-一般	五段-ワア行-イウ	連用形-一般	イウ	和	よく	G
TM034jp.txt	I	、			、	補助記号-読点				記号
TM034jp.txt	I	内容	ナイヨー	ナイヨウ	内容	名詞-普通名詞-一般			ナイヨウ	漢
TM034jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
TM034jp.txt	I	品質	ヒンシツ	ヒンシツ	品質	名詞-普通名詞-一般			ヒンシツ	漢	×	S 
TM034jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和	×	S
TM034jp.txt	I	良し	ヨシ	ヨシ	良し	名詞-普通名詞-一般			ヨシ	和
TM034jp.txt	I	悪し	アシ	アシイ	悪しい	形容詞-一般	文語形容詞-シク	終止形-一般	アシ	和
TM034jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
TM034jp.txt	I	次	ジ	ジ	次	接頭辞			ジ	漢	二の次	S
TM034jp.txt	I	要	ヨー	ヨウ	要	名詞-普通名詞-一般			ヨウ	漢	×	S
TM034jp.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和	×	S
TM034jp.txt	I	こと	コト	コト	事	名詞-普通名詞-一般			コト	和	×	S
TM034jp.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
TM034jp.txt	I	。			。	補助記号-句点				記号
TM034jp.txt	B	新聞	シンブン	シンブン	新聞	名詞-普通名詞-一般			シンブン	漢
TM034jp.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
TM034jp.txt	I	雑誌	ザッシ	ザッシ	雑誌	名詞-普通名詞-一般			ザッシ	漢
