KR006jp.txt	B	信用	シンヨー	シンヨウ	信用	名詞-普通名詞-サ変可能			シンヨウ	漢
KR006jp.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和
KR006jp.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
KR006jp.txt	I	たち	タチ	タチ	達	接尾辞-名詞的-一般			タチ	和
KR006jp.txt	I	、			、	補助記号-読点				記号
KR006jp.txt	I	孝人	ロージン	ロウジン	老人	名詞-普通名詞-一般			ロウジン	漢	老人	C
KR006jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KR006jp.txt	I	ため	タメ	タメ	為	名詞-普通名詞-副詞可能			タメ	和
KR006jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和	に	G
KR006jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
KR006jp.txt	I	マナログ	アナログ	アナログ	アナログ	名詞-普通名詞-一般			アナログ	外	アナログ	C
KR006jp.txt	I	しりょう	シリョー	シリョウ	資料	名詞-普通名詞-一般			シリョウ	漢
KR006jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KR006jp.txt	I	必要	ヒツヨー	ヒツヨウ	必要	名詞-普通名詞-形状詞可能			ヒツヨウ	漢
KR006jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和	だ	G
KR006jp.txt	I	さ	サ	スル	為る	動詞-非自立可能	サ行変格	未然形-サ	スル	和	×	G
KR006jp.txt	I	れる	レル	レル	れる	助動詞	下一段-ラ行-一般	終止形-一般	レル	和	×	G
KR006jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KR006jp.txt	I	考え	カンガエ	カンガエル	考える	動詞-一般	下一段-ア行	未然形-一般	カンガエル	不明
KR006jp.txt	I	られる	ラレル	ラレル	られる	助動詞	下一段-ラ行-一般	終止形-一般	ラレル	和
KR006jp.txt	I	。			。	補助記号-句点				記号
KR006jp.txt	B	その	ソノ	ソノ	其の	連体詞			ソノ	和	それ	G
KR006jp.txt	I	以外	イガイ	イガイ	以外	名詞-普通名詞-副詞可能			イガイ	漢
KR006jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KR006jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
KR006jp.txt	I	必要	ヒツヨー	ヒツヨウ	必要	名詞-普通名詞-形状詞可能			ヒツヨウ	漢
KR006jp.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和
KR006jp.txt	I	理由	リユー	リユウ	理由	名詞-普通名詞-一般			リユウ	漢
KR006jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KR006jp.txt	I	たくさん	タクサン	タクサン	沢山	副詞			タクサン	漢
KR006jp.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和
KR006jp.txt	I	。			。	補助記号-句点				記号
KR006jp.txt	B	多く	オーク	オオク	多く	名詞-普通名詞-副詞可能			オオク	和
KR006jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KR006jp.txt	I	しりょう	シリョー	シリョウ	資料	名詞-普通名詞-一般			シリョウ	漢
KR006jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KR006jp.txt	I	集め	アツメ	アツメル	集める	動詞-一般	下一段-マ行	未然形-一般	アツメル	和
KR006jp.txt	I	なけれ	ナケレ	ナイ	ない	助動詞	助動詞-ナイ	仮定形-一般	ナイ	和
KR006jp.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和
KR006jp.txt	I	なら	ナラ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	未然形-一般	ナル	和
KR006jp.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	連体形-一般	ナイ	和
KR006jp.txt	I	教育	キョーイク	キョウイク	教育	名詞-普通名詞-サ変可能			キョウイク	漢
KR006jp.txt	I	者	シャ	シャ	者	接尾辞-名詞的-一般			シャ	漢
KR006jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和	や	S
KR006jp.txt	I	か	カ	カ	か	助詞-副助詞			カ	和	×	S
KR006jp.txt	I	、			、	補助記号-読点				記号
KR006jp.txt	I	研究	ケンキュー	ケンキュウ	研究	名詞-普通名詞-サ変可能			ケンキュウ	漢
KR006jp.txt	I	者	シャ	シャ	者	接尾辞-名詞的-一般			シャ	漢
KR006jp.txt	I	、			、	補助記号-読点				記号
KR006jp.txt	I	学者	ガクシャ	ガクシャ	学者	名詞-普通名詞-一般			ガクシャ	漢
KR006jp.txt	I	など	ナド	ナド	など	助詞-副助詞			ナド	和
KR006jp.txt	I	に	ニ	ニ	に	助詞-格助詞			ニ	和
KR006jp.txt	I	必要	ヒツヨー	ヒツヨウ	必要	名詞-普通名詞-形状詞可能			ヒツヨウ	漢
KR006jp.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
KR006jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KR006jp.txt	I	思う	オモウ	オモウ	思う	動詞-一般	五段-ワア行-一般	終止形-一般	オモウ	和
KR006jp.txt	I	■			■	補助記号-一般				記号
KR006jp.txt	I	。			。	補助記号-句点				記号
KR006jp.txt	B	□			□	補助記号-一般				記号
KR006jp.txt	I	そして	ソシテ	ソシテ	そして	接続詞			ソシテ	和
KR006jp.txt	I	何	ナン	ナニ	何	代名詞			ナン	和
KR006jp.txt	I	より	ヨリ	ヨリ	より	助詞-格助詞			ヨリ	和
KR006jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
KR006jp.txt	I	大切	タイセツ	タイセツ	大切	形状詞-一般			タイセツ	漢
KR006jp.txt	I	な	ナ	ダ	だ	助動詞	助動詞-ダ	連体形-一般	ダ	和
KR006jp.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
KR006jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KR006jp.txt	I	こう	コー	コウ	こう	副詞			コウ	和
KR006jp.txt	I	いう	ユー	イウ	言う	動詞-一般	五段-ワア行-イウ	連体形-一般	イウ	和
KR006jp.txt	I	時	トキ	トキ	時	名詞-普通名詞-副詞可能			トキ	和
KR006jp.txt	I	こそ	コソ	コソ	こそ	助詞-係助詞			コソ	和
KR006jp.txt	I	昔	ムカシ	ムカシ	昔	名詞-普通名詞-副詞可能			ムカシ	和
KR006jp.txt	I	から	カラ	カラ	から	助詞-格助詞			カラ	和
KR006jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KR006jp.txt	I	もの	モノ	モノ	物	名詞-普通名詞-サ変可能			モノ	和
KR006jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KR006jp.txt	I	守っ	マモッ	マモル	守る	動詞-一般	五段-ラ行-一般	連用形-促音便	マモル	和
KR006jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KR006jp.txt	I	いか	イカ	イク	行く	動詞-非自立可能	五段-カ行-イク	未然形-一般	イク	和
KR006jp.txt	I	なけれ	ナケレ	ナイ	ない	助動詞	助動詞-ナイ	仮定形-一般	ナイ	和
KR006jp.txt	I	ば	バ	バ	ば	助詞-接続助詞			バ	和
KR006jp.txt	I	なら	ナラ	ナル	成る	動詞-非自立可能	五段-ラ行-一般	未然形-一般	ナル	和
KR006jp.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和
KR006jp.txt	I	。			。	補助記号-句点				記号
KR006jp.txt	B	こう	コー	コウ	こう	副詞			コウ	和
KR006jp.txt	I	いう	ユー	イウ	言う	動詞-一般	五段-ワア行-イウ	連体形-一般	イウ	和
KR006jp.txt	I	時	トキ	トキ	時	名詞-普通名詞-副詞可能			トキ	和
KR006jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KR006jp.txt	I	いう	ユー	イウ	言う	動詞-一般	五段-ワア行-イウ	連体形-一般	イウ	和
KR006jp.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
KR006jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KR006jp.txt	I	ほとんど	ホトンド	ホトンド	殆ど	名詞-普通名詞-副詞可能			ホトンド	和
KR006jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KR006jp.txt	I	しりょう	シリョー	シリョウ	資料	名詞-普通名詞-一般			シリョウ	漢
KR006jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
KR006jp.txt	I	デジタル	デジタル	デジタル	デジタル	名詞-普通名詞-形状詞可能			デジタル	外
KR006jp.txt	I	化	カ	カ	化	接尾辞-名詞的-サ変可能			カ	漢
KR006jp.txt	I	さ	サ	スル	為る	動詞-非自立可能	サ行変格	未然形-サ	スル	和
KR006jp.txt	I	れ	レ	レル	れる	助動詞	下一段-ラ行-一般	連用形-一般	レル	和
KR006jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KR006jp.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
KR006jp.txt	I	時	トキ	トキ	時	名詞-普通名詞-副詞可能			トキ	和	時代	C
KR006jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KR006jp.txt	I	指す	サス	サス	指す	動詞-一般	五段-サ行	終止形-一般	サス	和
KR006jp.txt	I	。			。	補助記号-句点				記号
KR006jp.txt	B	新聞	シンブン	シンブン	新聞	名詞-普通名詞-一般			シンブン	漢
KR006jp.txt	I	や	ヤ	ヤ	や	助詞-副助詞			ヤ	和
KR006jp.txt	I	雑誌	ザッシ	ザッシ	雑誌	名詞-普通名詞-一般			ザッシ	漢
KR006jp.txt	I	こそ	コソ	コソ	こそ	助詞-係助詞			コソ	和
KR006jp.txt	I	人間	ニンゲン	ニンゲン	人間	名詞-普通名詞-一般			ニンゲン	漢
KR006jp.txt	I	らし	ラシ	ラシイ	らしい	接尾辞-形容詞的	形容詞	語幹-一般	ラシイ	和
KR006jp.txt	I	さ	サ	サ	さ	接尾辞-名詞的-一般			サ	和
KR006jp.txt	I	を	オ	ヲ	を	助詞-格助詞			ヲ	和
KR006jp.txt	I	味わえる	アジワエル	アジワウ	味わう	動詞-一般	下一段-ア行	連体形-一般	アジワエル	和
KR006jp.txt	I	もの	モノ	モノ	物	名詞-普通名詞-サ変可能			モノ	和
KR006jp.txt	I	の	ノ	ノ	の	助詞-格助詞			ノ	和
KR006jp.txt	I	中	ナカ	ナカ	中	名詞-普通名詞-副詞可能			ナカ	和	×	G
KR006jp.txt	I	で	デ	デ	で	助詞-格助詞			デ	和	×	G
KR006jp.txt	I	一	ヒト	ヒト	一	名詞-数詞			ヒト	和
KR006jp.txt	I	つ	ツ	ツ	つ	接尾辞-名詞的-助数詞			ツ	和
KR006jp.txt	I	だ	ダ	ダ	だ	助動詞	助動詞-ダ	終止形-一般	ダ	和
KR006jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KR006jp.txt	I	思わ	オモワ	オモウ	思う	動詞-一般	五段-ワア行-一般	未然形-一般	オモウ	和
KR006jp.txt	I	れる	レル	レル	れる	助動詞	下一段-ラ行-一般	終止形-一般	レル	和
KR006jp.txt	I	■			■	補助記号-一般				記号
KR006jp.txt	I	。			。	補助記号-句点				記号
KR006jp.txt	B	□			□	補助記号-一般				記号
KR006jp.txt	I	必要	ヒツヨー	ヒツヨウ	必要	名詞-普通名詞-形状詞可能			ヒツヨウ	漢
KR006jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KR006jp.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
KR006jp.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
KR006jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
KR006jp.txt	I	少ない	スクナイ	スクナイ	少ない	形容詞-一般	形容詞	終止形-一般	スクナイ	和
KR006jp.txt	I	から	カラ	カラ	から	助詞-接続助詞			カラ	和
KR006jp.txt	I	もう	モー	モウ	もう	副詞			モウ	和
KR006jp.txt	I	いら	イラ	イル	要る	動詞-一般	五段-ラ行-一般	未然形-一般	イル	和
KR006jp.txt	I	ない	ナイ	ナイ	ない	助動詞	助動詞-ナイ	終止形-一般	ナイ	和
KR006jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KR006jp.txt	I	いう	ユー	イウ	言う	動詞-一般	五段-ワア行-イウ	連体形-一般	イウ	和
KR006jp.txt	I	の	ノ	ノ	の	助詞-準体助詞			ノ	和
KR006jp.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
KR006jp.txt	I	は	ワ	ハ	は	助詞-係助詞			ハ	和
KR006jp.txt	I	なく	ナク	ナイ	無い	形容詞-非自立可能	形容詞	連用形-一般	ナイ	和
KR006jp.txt	I	、			、	補助記号-読点				記号
KR006jp.txt	I	少なく	スクナク	スクナイ	少ない	形容詞-一般	形容詞	連用形-一般	スクナイ	和
KR006jp.txt	I	て	テ	テ	て	助詞-接続助詞			テ	和
KR006jp.txt	I	も	モ	モ	も	助詞-係助詞			モ	和
KR006jp.txt	I	必要	ヒツヨー	ヒツヨウ	必要	名詞-普通名詞-形状詞可能			ヒツヨウ	漢
KR006jp.txt	I	と	ト	ト	と	助詞-格助詞			ト	和
KR006jp.txt	I	する	スル	スル	為る	動詞-非自立可能	サ行変格	連体形-一般	スル	和
KR006jp.txt	I	人	ヒト	ヒト	人	名詞-普通名詞-一般			ヒト	和
KR006jp.txt	I	が	ガ	ガ	が	助詞-格助詞			ガ	和
KR006jp.txt	I	いる	イル	イル	居る	動詞-非自立可能	上一段-ア行	連体形-一般	イル	和
KR006jp.txt	I	かぎり	カギリ	カギリ	限り	名詞-普通名詞-副詞可能			カギリ	和
KR006jp.txt	I	、			、	補助記号-読点				記号
KR006jp.txt	I	作る	ツクル	ツクル	作る	動詞-一般	五段-ラ行-一般	終止形-一般	ツクル	和
KR006jp.txt	I	べき	ベキ	ベシ	べし	助動詞	文語助動詞-ベシ	連体形-一般	ベシ	和
KR006jp.txt	I	で	デ	ダ	だ	助動詞	助動詞-ダ	連用形-一般	ダ	和
KR006jp.txt	I	ある	アル	アル	有る	動詞-非自立可能	五段-ラ行-一般	終止形-一般	アル	和
KR006jp.txt	I	■			■	補助記号-一般				記号
